"","date","KRW Curncy","MYR Curncy","CNY Curncy","THB Curncy","TWD Curncy","INR Curncy","JPY Curncy","EUR Curncy","AUD Curncy","GBP Curncy","SGD Curncy"
"1",2000-01-03,1127.5,3.8,8.2798,37.02,31.388,43.53,101.45,1.0243,0.6585,1.6362,1.656
"2",2000-01-04,1122.25,3.8,8.2799,37.225,30.576,43.505,103.22,1.0296,0.655,1.636,1.656
"3",2000-01-05,1134.5,3.7999,8.2798,37.15,30.765,43.49,104.14,1.0321,0.6579,1.6426,1.6573
"4",2000-01-06,1146.25,3.7995,8.2797,37.55,30.85,43.54,105.23,1.0328,0.6533,1.6474,1.6645
"5",2000-01-07,1137.5,3.7995,8.2794,37.265,30.848,43.55,105.34,1.0295,0.6549,1.6393,1.6613
"6",2000-01-10,1133.25,3.8,8.2794,37.255,30.825,43.54,105.16,1.0256,0.6561,1.6374,1.6615
"7",2000-01-11,1146,3.8,8.2795,37.675,30.819,43.525,105.95,1.0336,0.6578,1.6475,1.669
"8",2000-01-12,1144.25,3.7999,8.2796,37.55,30.824,43.545,105.79,1.0309,0.6587,1.6466,1.6694
"9",2000-01-13,1135.25,3.8,8.2798,37.45,30.832,43.56,106.17,1.0258,0.6679,1.6472,1.669
"10",2000-01-14,1117.71,3.7995,8.2797,37.455,30.847,43.53,105.87,1.0122,0.6657,1.6313,1.6748
"11",2000-01-17,1120.5,3.7999,8.2793,37.435,30.85,43.545,104.9,1.0122,0.6642,1.6333,1.675
"12",2000-01-18,1126.5,3.8,8.2793,37.335,30.84,43.535,105.67,1.0137,0.6654,1.6379,1.6745
"13",2000-01-19,1133.5,3.8,8.2797,37.375,30.84,43.565,105.32,1.0133,0.6638,1.645,1.676
"14",2000-01-20,1125.5,3.7995,8.2794,37.275,30.83,43.61,105.47,1.0168,0.6658,1.6537,1.6733
"15",2000-01-21,1127.5,3.8,8.2795,37.22,30.82,43.572,104.78,1.0098,0.6629,1.6487,1.68
"16",2000-01-24,1125.43,3.7999,8.2789,37.265,30.813,43.64,105.57,1.0072,0.6543,1.6531,1.6838
"17",2000-01-25,1126.93,3.7999,8.2786,37.295,30.811,43.62,106.04,1.0009,0.6554,1.6452,1.6873
"18",2000-01-26,1127.43,3.8,8.2782,37.555,30.793,43.595,105.66,1.0019,0.6523,1.6403,1.6945
"19",2000-01-27,1126.43,3.8,8.2783,37.415,30.778,43.585,105.12,0.9882,0.6541,1.6396,1.6915
"20",2000-01-28,1123.93,3.7995,8.2781,37.625,30.706,43.64,107.13,0.9747,0.635,1.6201,1.711
"21",2000-01-31,1124.93,3.7999,8.2777,37.545,30.697,43.635,107.32,0.9707,0.637,1.6162,1.7025
"22",2000-02-01,1126.93,3.7999,8.2774,37.575,30.682,43.63,107.85,0.9711,0.6324,1.615,1.6985
"23",2000-02-02,1130.5,3.7995,8.2773,37.635,30.781,43.62,108.16,0.9765,0.6389,1.6088,1.698
"24",2000-02-03,1130,3.8,8.2781,37.535,30.785,43.63,107.56,0.9894,0.6348,1.5972,1.6931
"25",2000-02-04,1129.5,3.7995,8.2788,37.55,30.775,43.63,107.19,0.9832,0.638,1.5918,1.693
"26",2000-02-07,1129.2,3.7995,8.2788,37.675,30.755,43.64,108.62,0.9815,0.6337,1.598,1.6945
"27",2000-02-08,1127.69,3.7999,8.2788,37.645,30.68,43.64,109.47,0.9855,0.6317,1.6113,1.697
"28",2000-02-09,1123.5,3.8,8.2788,37.535,30.626,43.625,108.79,0.9942,0.6362,1.6169,1.6913
"29",2000-02-10,1123.93,3.7999,8.2788,37.415,30.62,43.655,109.27,0.9854,0.6265,1.6097,1.6945
"30",2000-02-11,1121.43,3.7995,8.2788,37.425,30.617,43.66,108.82,0.9875,0.6305,1.5936,1.6936
"31",2000-02-14,1127.43,3.8,8.2779,37.475,30.67,43.62,108.96,0.9783,0.6263,1.588,1.6923
"32",2000-02-15,1126.93,3.8,8.2777,37.52,30.7,43.63,109.22,0.9815,0.6305,1.596,1.6953
"33",2000-02-16,1126.93,3.7995,8.2777,37.665,30.71,43.62,109.44,0.9863,0.6319,1.6077,1.7038
"34",2000-02-17,1128.5,3.7999,8.2772,37.825,30.67,43.585,110.56,0.9878,0.6323,1.609,1.7061
"35",2000-02-18,1129.5,3.7995,8.2772,38.105,30.715,43.64,111.09,0.9839,0.6293,1.6013,1.707
"36",2000-02-21,1132.5,3.8,8.2775,38.145,30.7,43.625,111.26,0.9877,0.6258,1.6005,1.7065
"37",2000-02-22,1134.5,3.7995,8.2773,38.165,30.791,43.625,110.69,1.0038,0.6221,1.6126,1.7078
"38",2000-02-23,1135.5,3.7995,8.278,38.09,30.786,43.63,111.07,1.0036,0.6216,1.6039,1.7131
"39",2000-02-24,1143.5,3.7999,8.278,38.2,30.786,43.645,111.37,0.992,0.6155,1.6003,1.716
"40",2000-02-25,1136.5,3.8,8.2786,37.825,30.76,43.6195,110.29,0.9749,0.6151,1.5953,1.7087
"41",2000-02-28,1134.5,3.7995,8.2786,37.935,30.75,43.64,109.45,0.9709,0.6148,1.5958,1.7185
"42",2000-02-29,1131.11,3.7995,8.2786,38.115,30.73,43.62,110.33,0.9642,0.6178,1.5792,1.7235
"43",2000-03-01,1128,3.7995,8.2786,38.025,30.736,43.63,107.28,0.9727,0.6057,1.5854,1.7158
"44",2000-03-02,1119.75,3.7995,8.2787,38.005,30.7,43.625,107.74,0.9656,0.6063,1.5766,1.7215
"45",2000-03-03,1124.43,3.7995,8.2789,38.005,30.745,43.605,107.9,0.9586,0.6084,1.5778,1.725
"46",2000-03-06,1123.43,3.7995,8.2785,38.075,30.768,43.6,107.54,0.9586,0.6019,1.5749,1.7252
"47",2000-03-07,1122.93,3.7995,8.2784,38.045,30.7,43.6,106.12,0.9584,0.6051,1.5804,1.7175
"48",2000-03-08,1123.43,3.7999,8.2786,37.975,30.71,43.585,107.17,0.961,0.6095,1.5817,1.713
"49",2000-03-09,1124.93,3.7995,8.2787,37.915,30.7,43.605,106.53,0.9669,0.6148,1.5827,1.7076
"50",2000-03-10,1123.43,3.7995,8.2785,37.825,30.738,43.605,106.35,0.9637,0.6151,1.5765,1.7041
"51",2000-03-13,1123.93,3.7999,8.2781,37.875,30.746,43.565,105.52,0.9642,0.6163,1.5792,1.7078
"52",2000-03-14,1123.03,3.7995,8.278,37.875,30.69,43.585,105.12,0.9686,0.6148,1.5776,1.7099
"53",2000-03-15,1122.93,3.7995,8.2778,38.125,30.751,43.58,105.69,0.9669,0.6135,1.5732,1.7149
"54",2000-03-16,1117.5,3.8,8.278,37.855,30.765,43.575,105.37,0.9696,0.6113,1.5771,1.7105
"55",2000-03-17,1117.25,3.8,8.278,37.96,30.69,43.56,106.73,0.9721,0.6067,1.5748,1.718
"56",2000-03-20,1122.43,3.7995,8.2786,38.005,30.795,43.595,106.3,0.9728,0.6077,1.5689,1.7196
"57",2000-03-21,1121.93,3.8,8.2783,37.845,30.74,43.6,106.78,0.9615,0.6099,1.5717,1.7196
"58",2000-03-22,1120.43,3.7995,8.2783,37.81,30.7,43.605,107.11,0.961,0.6044,1.5795,1.7125
"59",2000-03-23,1109.75,3.8,8.2787,37.7,30.65,43.585,107.24,0.9715,0.6058,1.5867,1.7108
"60",2000-03-24,1117.93,3.7995,8.2789,37.735,30.666,43.62,106.87,0.9779,0.6086,1.5941,1.7162
"61",2000-03-27,1119.93,3.7995,8.2792,37.78,30.6,43.615,106.79,0.9672,0.6128,1.5882,1.7154
"62",2000-03-28,1119.93,3.7999,8.2795,37.765,30.59,43.615,105.84,0.9605,0.6164,1.5893,1.7145
"63",2000-03-29,1118.43,3.8,8.2789,37.775,30.536,43.615,105.69,0.9514,0.6105,1.5936,1.7165
"64",2000-03-30,1117.43,3.7995,8.2788,37.835,30.478,43.605,105.57,0.9613,0.6134,1.5948,1.7181
"65",2000-03-31,1116.43,3.7995,8.2787,37.835,30.43,43.62,102.78,0.9555,0.6071,1.5911,1.7117
"66",2000-04-03,1119.93,3.7995,8.2786,37.775,30.45,43.63,104.9,0.9553,0.6086,1.5964,1.717
"67",2000-04-04,1120.43,3.7995,8.2791,37.855,30.435,43.645,105.16,0.9596,0.6047,1.5932,1.717
"68",2000-04-05,1120.93,3.7995,8.2795,38.015,30.465,43.65,104.88,0.9625,0.6061,1.5847,1.7126
"69",2000-04-06,1119.43,3.7995,8.2795,38.025,30.465,43.645,104.77,0.9584,0.6014,1.5815,1.7146
"70",2000-04-07,1107.1,3.7995,8.2795,37.985,30.46,43.65,105.37,0.9553,0.5986,1.5795,1.7157
"71",2000-04-10,1109.8,3.7995,8.2798,38.03,30.32,43.64,106.44,0.9627,0.5953,1.5855,1.7178
"72",2000-04-11,1109.75,3.7995,8.2791,38.04,30.314,43.645,106.92,0.9592,0.5958,1.5856,1.7198
"73",2000-04-12,1108.25,3.7999,8.2796,38.065,30.305,43.645,105.78,0.959,0.5981,1.5886,1.719
"74",2000-04-13,1106.5,3.7995,8.2794,37.825,30.39,43.645,105.88,0.9524,0.5983,1.5866,1.7158
"75",2000-04-14,1111.1,3.7997,8.2794,37.877,30.4,43.662,104.74,0.9622,0.5976,1.5868,1.7077
"76",2000-04-17,1113.7,3.7999,8.2794,37.949,30.55,43.664,104.54,0.9527,0.5909,1.5805,1.7054
"77",2000-04-18,1110.26,3.7996,8.279,37.925,30.539,43.661,104.74,0.9453,0.5948,1.5771,1.6988
"78",2000-04-19,1109.4,3.8002,8.2793,37.977,30.585,43.662,104.82,0.9402,0.5957,1.582,1.6987
"79",2000-04-20,1108.95,3.7998,8.2791,37.928,30.58,43.6625,105.77,0.9374,0.5924,1.5793,1.6968
"80",2000-04-21,1108.45,3.7998,8.2785,37.928,30.527,43.642,105.77,0.9385,0.5944,1.5795,1.6979
"81",2000-04-24,1108.75,3.8001,8.2786,37.975,30.56,43.6664,105.78,0.938,0.5946,1.5785,1.7015
"82",2000-04-25,1108.25,3.7998,8.2791,38.035,30.575,43.65,106.31,0.9208,0.5935,1.5812,1.7035
"83",2000-04-26,1108.05,3.8002,8.2795,38.147,30.6,43.6771,106.27,0.9235,0.5882,1.5756,1.7057
"84",2000-04-27,1109.75,3.8001,8.2798,38.108,30.66,43.676,106.43,0.9099,0.5872,1.572,1.7066
"85",2000-04-28,1109.75,3.8,8.2799,38.075,30.621,43.67,108.18,0.9119,0.5839,1.5513,1.707
"86",2000-05-01,1110,3.7998,8.2799,38.125,30.621,43.665,108.76,0.9158,0.5827,1.5536,1.7083
"87",2000-05-02,1109.8,3.7995,8.2799,38.325,30.669,43.6703,108.41,0.91,0.5845,1.5604,1.718
"88",2000-05-03,1109.9,3.7995,8.2799,38.45,30.699,43.665,109.02,0.8948,0.5923,1.5611,1.7198
"89",2000-05-04,1111.25,3.7995,8.2799,38.54,30.694,43.665,108.03,0.8895,0.5912,1.5412,1.7213
"90",2000-05-05,1111.15,3.8,8.2799,38.51,30.646,43.6425,108.56,0.897,0.5965,1.5303,1.7229
"91",2000-05-08,1109.65,3.7995,8.2798,38.475,30.697,43.665,109,0.8977,0.5813,1.5332,1.7248
"92",2000-05-09,1109.25,3.7995,8.279,38.675,30.63,43.695,109.19,0.9075,0.5856,1.5311,1.727
"93",2000-05-10,1109.1,3.8,8.2785,38.705,30.702,44.05,109.53,0.9068,0.5807,1.5118,1.729
"94",2000-05-11,1112.5,3.7995,8.2782,38.925,30.78,43.9,108.52,0.9016,0.581,1.5035,1.7245
"95",2000-05-12,1114.5,3.7995,8.2778,38.895,30.7,43.95,108.47,0.9197,0.5811,1.5202,1.7283
"96",2000-05-15,1114.75,3.7995,8.2777,39.295,30.769,43.99,109.3,0.9112,0.5713,1.5054,1.732
"97",2000-05-16,1114.55,3.7999,8.2777,39.405,30.79,43.965,109.66,0.9003,0.5767,1.4932,1.733
"98",2000-05-17,1115.25,3.7999,8.2768,39.355,30.72,43.99,109.32,0.8959,0.5688,1.4968,1.7338
"99",2000-05-18,1118.5,3.7995,8.2773,39.33,30.77,43.98,108.65,0.8946,0.5714,1.4835,1.7343
"100",2000-05-19,1122.7,3.7995,8.2768,38.925,30.74,43.98,106.98,0.8975,0.5742,1.487,1.725
"101",2000-05-22,1131.5,3.8,8.277,39.115,30.7,44.025,107.14,0.9031,0.5716,1.4925,1.7315
"102",2000-05-23,1133.5,3.7995,8.2768,39.2,30.75,44.03,106.42,0.9071,0.5745,1.4769,1.7343
"103",2000-05-24,1132.5,3.7995,8.2769,39.275,30.85,44.175,107.8,0.9044,0.571,1.4753,1.7381
"104",2000-05-25,1129.9,3.7995,8.2773,39.12,30.8,44.065,107.35,0.9115,0.5685,1.4702,1.7318
"105",2000-05-26,1136,3.7995,8.2771,39.18,30.815,44.4,107.15,0.9309,0.5736,1.49,1.7341
"106",2000-05-29,1137.3,3.8,8.2768,39.2,30.84,44.5025,107.04,0.9266,0.5724,1.4925,1.7335
"107",2000-05-30,1135.5,3.7995,8.2777,39.21,30.891,44.58,106.55,0.9301,0.5752,1.4966,1.7322
"108",2000-05-31,1129.45,3.8,8.2773,39.32,30.81,44.575,107.66,0.938,0.5725,1.5014,1.7333
"109",2000-06-01,1132.5,3.7995,8.2771,39.155,30.837,44.58,108.52,0.9312,0.5721,1.4944,1.7306
"110",2000-06-02,1125.1,3.7995,8.2771,38.89,30.832,44.64,108.03,0.9463,0.5798,1.5098,1.7235
"111",2000-06-05,1118.5,3.7995,8.277,38.795,30.794,44.675,107.33,0.9479,0.582,1.5196,1.7221
"112",2000-06-06,1116.5,3.7995,8.2773,38.815,30.823,44.675,105.8,0.9548,0.5887,1.5284,1.7195
"113",2000-06-07,1113.25,3.7999,8.2773,38.895,30.795,44.755,105.32,0.9622,0.5937,1.5224,1.722
"114",2000-06-08,1115.5,3.7995,8.2775,39.025,30.797,44.76,105.84,0.956,0.5887,1.5108,1.7208
"115",2000-06-09,1115,3.7995,8.2772,39.075,30.791,44.765,106.91,0.9536,0.5881,1.5096,1.7223
"116",2000-06-12,1113.38,3.7995,8.2771,39.055,30.802,44.81,106.85,0.9538,0.5918,1.5131,1.7225
"117",2000-06-13,1114.15,3.7995,8.277,38.925,30.803,44.75,106.93,0.9596,0.5963,1.5068,1.7209
"118",2000-06-14,1114.5,3.7998,8.2768,39.005,30.817,44.705,106.63,0.9579,0.5995,1.499,1.722
"119",2000-06-15,1114.75,3.7995,8.2768,39.065,30.831,44.7,106.46,0.9547,0.6028,1.5121,1.7239
"120",2000-06-16,1116.3,3.7995,8.2768,39.135,30.853,44.7,106.41,0.965,0.6063,1.5153,1.7265
"121",2000-06-19,1122,3.7995,8.2768,39.165,30.86,44.675,105.91,0.9567,0.6011,1.5116,1.7315
"122",2000-06-20,1119.1,3.7995,8.277,39.115,30.83,44.64,105.53,0.9548,0.6028,1.5186,1.7334
"123",2000-06-21,1119.25,3.8,8.2772,39.175,30.82,44.665,105.55,0.9442,0.6023,1.4986,1.7335
"124",2000-06-22,1118.75,3.7999,8.2771,39.225,30.78,44.66,104.57,0.9355,0.5966,1.5126,1.734
"125",2000-06-23,1119.25,3.7995,8.2769,39.075,30.767,44.68,104.75,0.9359,0.5946,1.5011,1.7325
"126",2000-06-26,1118,3.7995,8.2773,39.115,30.805,44.645,105.66,0.9369,0.5971,1.4969,1.7335
"127",2000-06-27,1118.2,3.7995,8.2774,39.14,30.792,44.66,105.36,0.9459,0.6015,1.5073,1.7333
"128",2000-06-28,1116.1,3.7999,8.2775,39.135,30.81,44.66,105.57,0.9401,0.6022,1.5131,1.7355
"129",2000-06-29,1114.7,3.8,8.278,39.16,30.805,44.6725,105.32,0.952,0.6008,1.5188,1.7343
"130",2000-06-30,1115.03,3.7995,8.2782,39.175,30.8,44.675,106.12,0.9525,0.5974,1.5141,1.7284
"131",2000-07-03,1113.8,3.7999,8.2786,39.335,30.815,44.67,105.69,0.9502,0.5983,1.5135,1.7325
"132",2000-07-04,1113.49,3.8,8.2789,39.365,30.83,44.665,106.1,0.9513,0.5983,1.5152,1.7338
"133",2000-07-05,1117,3.7995,8.2787,39.595,30.82,44.695,106.96,0.9525,0.5895,1.5074,1.7382
"134",2000-07-06,1117,3.7995,8.2791,39.595,30.84,44.78,107.44,0.9507,0.59,1.5073,1.736
"135",2000-07-07,1118.5,3.7995,8.2793,39.725,30.84,44.72,107.91,0.9484,0.5919,1.5139,1.7373
"136",2000-07-10,1119,3.7999,8.2795,39.915,30.845,44.645,107.01,0.9553,0.5927,1.513,1.7385
"137",2000-07-11,1116.35,3.7995,8.2794,39.99,30.85,44.675,107.12,0.9527,0.5877,1.5172,1.7435
"138",2000-07-12,1115.5,3.7999,8.2795,40.025,30.865,44.665,108.09,0.9424,0.5888,1.5064,1.7438
"139",2000-07-13,1110.55,3.8,8.2791,39.985,30.89,44.705,108.13,0.9372,0.5848,1.5034,1.7428
"140",2000-07-14,1112.8,3.7995,8.2796,40.015,30.88,44.7,107.72,0.9385,0.5844,1.5006,1.7433
"141",2000-07-17,1112.85,3.7995,8.2791,40.305,30.91,44.705,108,0.9366,0.5878,1.4948,1.747
"142",2000-07-18,1113.6,3.7995,8.2796,40.225,30.965,44.75,108.14,0.9248,0.5814,1.4977,1.7461
"143",2000-07-19,1112.2,3.7995,8.2796,40.155,31.034,44.775,108.29,0.9246,0.5766,1.4982,1.7458
"144",2000-07-20,1111.55,3.7995,8.2796,40.2,31.093,44.915,107.67,0.9331,0.5838,1.5116,1.7452
"145",2000-07-21,1112.8,3.7995,8.2795,40.425,31.023,44.75,108.92,0.9369,0.5856,1.517,1.7475
"146",2000-07-24,1114.05,3.7995,8.2798,40.725,31.045,44.745,108.78,0.9337,0.5856,1.5153,1.7444
"147",2000-07-25,1115.5,3.7995,8.2797,40.975,31.07,44.905,109.12,0.9385,0.5854,1.5166,1.7451
"148",2000-07-26,1115.3,3.8,8.2796,41.175,31.07,44.855,109.19,0.9428,0.5911,1.5155,1.7425
"149",2000-07-27,1114.5,3.7995,8.2793,40.875,31.053,44.855,109.16,0.9317,0.5883,1.5141,1.7336
"150",2000-07-28,1116.75,3.7995,8.2794,41.415,31.02,44.87,109.59,0.923,0.588,1.5027,1.7348
"151",2000-07-31,1116.75,3.7995,8.2792,41.325,31.069,45.01,109.43,0.9266,0.5808,1.4997,1.7326
"152",2000-08-01,1115.85,3.7995,8.2788,41.07,31.099,45.155,109.33,0.9147,0.5796,1.492,1.7304
"153",2000-08-02,1115.7,3.8,8.2791,40.845,31.089,45.35,108.99,0.9136,0.5842,1.4957,1.7263
"154",2000-08-03,1114.85,3.7999,8.2796,40.675,31.08,45.33,108.33,0.9061,0.5858,1.4977,1.7245
"155",2000-08-04,1116,3.8,8.2798,40.65,31.1,45.48,108.65,0.9083,0.5866,1.5065,1.721
"156",2000-08-07,1117.5,3.7995,8.2799,41.235,31.095,45.59,109.1,0.9071,0.587,1.5136,1.727
"157",2000-08-08,1115.8,3.7995,8.2799,41.095,31.09,45.715,108.62,0.9022,0.5836,1.505,1.7255
"158",2000-08-09,1114.5,3.7995,8.2798,40.945,31.091,45.6,107.82,0.9006,0.5793,1.502,1.7195
"159",2000-08-10,1114.45,3.8005,8.2799,40.825,31.07,45.85,108.66,0.9083,0.5828,1.4976,1.7153
"160",2000-08-11,1115.5,3.7995,8.2796,40.675,31.09,45.8,108.53,0.9026,0.5783,1.5015,1.7129
"161",2000-08-14,1116.5,3.7995,8.2795,40.725,31.087,45.74,109.43,0.9056,0.5827,1.5055,1.7155
"162",2000-08-15,1116.15,3.7995,8.2788,40.845,31.05,45.73,109.02,0.9135,0.5827,1.5043,1.719
"163",2000-08-16,1115.25,3.7995,8.2797,40.8,31.098,45.72,108.54,0.9161,0.5914,1.5005,1.7168
"164",2000-08-17,1114.5,3.8,8.2799,40.81,31.09,45.92,108.53,0.9162,0.5927,1.4977,1.7155
"165",2000-08-18,1115.25,3.8,8.2797,41.025,31.088,45.765,108.41,0.9064,0.5908,1.4895,1.7182
"166",2000-08-21,1114.45,3.8,8.2799,40.905,31.068,45.65,108.7,0.9017,0.5878,1.4872,1.7165
"167",2000-08-22,1114.15,3.8,8.2799,40.77,31.085,45.685,108.32,0.8964,0.5797,1.4816,1.7163
"168",2000-08-23,1113.21,3.8,8.2796,40.775,31.05,45.785,106.96,0.9017,0.5718,1.4873,1.7188
"169",2000-08-24,1114.25,3.7999,8.2799,40.925,31.069,45.93,106.85,0.9021,0.5728,1.4813,1.7203
"170",2000-08-25,1114.15,3.7995,8.2799,40.825,31.073,45.86,106.86,0.9021,0.5743,1.4692,1.7205
"171",2000-08-28,1112,3.7995,8.2799,40.78,31.065,45.785,106.53,0.9002,0.5724,1.4692,1.7181
"172",2000-08-29,1110.3,3.7995,8.2799,40.965,31.071,45.8,106.05,0.8921,0.5698,1.4561,1.7207
"173",2000-08-30,1108.55,3.8,8.2788,40.95,31.07,45.8,106.44,0.894,0.5765,1.4598,1.7221
"174",2000-08-31,1107.78,3.7995,8.2786,40.905,31.073,45.79,106.67,0.8878,0.5764,1.4473,1.721
"175",2000-09-01,1105.38,3.7995,8.2787,40.905,31.08,45.765,106,0.8997,0.5765,1.4642,1.7209
"176",2000-09-04,1104.35,3.8,8.2786,41.125,31.065,45.715,105.87,0.8978,0.5747,1.458,1.7225
"177",2000-09-05,1105.45,3.8,8.279,41.23,31.075,45.725,105.84,0.8903,0.5692,1.4548,1.7274
"178",2000-09-06,1107.35,3.7995,8.2794,41.375,31.085,45.65,105.89,0.8702,0.5635,1.4367,1.731
"179",2000-09-07,1110.5,3.8,8.279,41.395,31.085,45.645,105.17,0.8713,0.5595,1.438,1.7325
"180",2000-09-08,1109,3.8005,8.2794,41.605,31.09,45.645,106.12,0.8672,0.556,1.4151,1.7362
"181",2000-09-11,1109,3.8,8.2786,41.475,31.097,45.605,106.12,0.8577,0.561,1.4024,1.7385
"182",2000-09-12,1108.95,3.8,8.2787,41.555,31.097,45.625,106.83,0.864,0.5581,1.4066,1.7415
"183",2000-09-13,1109,3.8,8.2777,41.775,31.113,45.625,107.09,0.8594,0.5538,1.4094,1.744
"184",2000-09-14,1115.15,3.7995,8.2773,41.755,31.133,45.7,107.58,0.8644,0.5502,1.4074,1.7399
"185",2000-09-15,1119.85,3.8,8.2771,41.965,31.17,45.8,107.12,0.8543,0.5443,1.3977,1.7439
"186",2000-09-18,1131.45,3.8,8.2772,42.375,31.261,46,106.9,0.8537,0.5416,1.4063,1.7479
"187",2000-09-19,1126.25,3.8,8.2779,42.26,31.27,46.4,106.99,0.8509,0.5453,1.4091,1.7437
"188",2000-09-20,1126.5,3.8005,8.2775,42.635,31.279,46.29,106.53,0.8493,0.5389,1.4105,1.7482
"189",2000-09-21,1126.5,3.8,8.2778,42.575,31.267,45.85,106.63,0.8599,0.5455,1.4375,1.7461
"190",2000-09-22,1134.5,3.8,8.2787,42.76,31.298,46.2,107.92,0.8766,0.5443,1.4537,1.7485
"191",2000-09-25,1124.98,3.8,8.2793,42.705,31.271,46.005,107.77,0.8745,0.5484,1.4526,1.7475
"192",2000-09-26,1119.5,3.8,8.2791,42.24,31.29,46.06,107.59,0.8828,0.5495,1.4638,1.7422
"193",2000-09-27,1113.6,3.8,8.2795,42.195,31.295,46.05,107.32,0.8834,0.5505,1.4645,1.743
"194",2000-09-28,1115.8,3.8,8.2799,42.43,31.32,46.01,107.63,0.8791,0.5438,1.4623,1.7439
"195",2000-09-29,1115.15,3.8005,8.2798,42.14,31.33,46.04,108.14,0.8828,0.5428,1.4754,1.7394
"196",2000-10-02,1118.05,3.8,8.279,42.32,31.317,46.025,108.83,0.8773,0.5461,1.4662,1.7414
"197",2000-10-03,1117.5,3.7999,8.279,42.455,31.316,46.025,108.87,0.8757,0.5406,1.4596,1.7443
"198",2000-10-04,1119.5,3.8,8.279,42.705,31.325,46.045,109.28,0.8746,0.5375,1.4597,1.7495
"199",2000-10-05,1118.88,3.7995,8.279,42.495,31.322,46.08,109.11,0.8691,0.5298,1.4439,1.7489
"200",2000-10-06,1117.75,3.8005,8.279,42.545,31.298,46.095,108.81,0.8684,0.5338,1.4459,1.7488
"201",2000-10-09,1117.5,3.8,8.279,42.65,31.303,46.0875,108.85,0.8687,0.5373,1.4487,1.7503
"202",2000-10-10,1119.7,3.8,8.2789,42.905,31.303,46.175,107.75,0.8716,0.5343,1.4546,1.7498
"203",2000-10-11,1122.5,3.8,8.2786,43,31.3,46.265,107.77,0.8683,0.5329,1.4628,1.7498
"204",2000-10-12,1122.1,3.8,8.2786,43.515,31.302,46.265,107.7,0.863,0.5306,1.4714,1.7543
"205",2000-10-13,1130.5,3.7995,8.2784,43.455,31.788,46.365,107.83,0.856,0.5285,1.4498,1.7533
"206",2000-10-16,1127.5,3.8,8.2781,43.3,31.99,46.34,108.05,0.8498,0.5224,1.4477,1.7529
"207",2000-10-17,1134,3.8,8.2784,43.525,32.25,46.3,108.02,0.8543,0.521,1.4503,1.7561
"208",2000-10-18,1138.75,3.8005,8.2781,43.725,32.387,46.3375,107.7,0.8389,0.5215,1.4436,1.7571
"209",2000-10-19,1138.38,3.8,8.278,43.205,32.33,46.325,108.45,0.8436,0.5215,1.4464,1.7481
"210",2000-10-20,1130.5,3.8005,8.2778,43.675,32.147,46.355,108.85,0.8421,0.5291,1.4512,1.7555
"211",2000-10-23,1139.5,3.8,8.2784,43.935,32.081,46.375,108.24,0.8354,0.5262,1.4537,1.7541
"212",2000-10-24,1136.5,3.8,8.2784,43.59,32.046,46.37,107.75,0.8359,0.5242,1.45,1.751
"213",2000-10-25,1138.5,3.7995,8.2782,43.575,32.079,46.625,108.22,0.8272,0.5202,1.432,1.7545
"214",2000-10-26,1137.5,3.8005,8.2785,43.78,32.096,46.64,108.34,0.8303,0.5217,1.4364,1.7548
"215",2000-10-27,1136,3.8,8.2788,43.755,32.267,46.725,108.65,0.8393,0.5235,1.455,1.7555
"216",2000-10-30,1138,3.8,8.278,43.795,32.36,46.625,108.98,0.8411,0.5224,1.4493,1.7565
"217",2000-10-31,1137,3.7995,8.2775,43.905,32.361,46.73,108.84,0.8489,0.5185,1.4477,1.756
"218",2000-11-01,1136.5,3.7999,8.2773,43.55,32.366,46.79,108.17,0.8612,0.5251,1.4516,1.7443
"219",2000-11-02,1135.3,3.8,8.277,43.825,32.275,46.725,108.22,0.8584,0.5214,1.4433,1.7432
"220",2000-11-03,1132,3.8,8.2768,43.445,32.2,46.59,107.08,0.8666,0.5263,1.4485,1.7308
"221",2000-11-06,1132.55,3.8,8.2771,43.425,32.155,46.6,107.44,0.8625,0.5275,1.4271,1.7313
"222",2000-11-07,1137.5,3.8,8.2769,43.655,32.152,46.665,107.07,0.86,0.5288,1.4333,1.7364
"223",2000-11-08,1135,3.8,8.2772,43.695,32.114,46.67,107.25,0.8555,0.5268,1.4232,1.737
"224",2000-11-09,1133.8,3.7999,8.2768,43.625,32.063,46.725,107.44,0.8666,0.5274,1.4333,1.741
"225",2000-11-10,1135.5,3.8,8.2772,43.68,32.068,46.73,107.87,0.8596,0.5194,1.4254,1.7429
"226",2000-11-13,1139.5,3.7998,8.2768,43.808,32.185,46.78,107.69,0.8571,0.5199,1.4379,1.7427
"227",2000-11-14,1137.5,3.8,8.2773,43.675,32.17,46.805,108.17,0.8576,0.5193,1.4307,1.7436
"228",2000-11-15,1137.2,3.8,8.2768,43.61,32.182,46.75,108.78,0.8575,0.5208,1.4269,1.7456
"229",2000-11-16,1139.8,3.7999,8.2773,44.125,32.225,46.84,108.94,0.8532,0.5207,1.4255,1.7538
"230",2000-11-17,1143,3.8,8.2769,44.15,32.242,46.7735,108.77,0.8478,0.5188,1.4227,1.7536
"231",2000-11-20,1155.5,3.8,8.2779,44.36,32.446,46.775,109.88,0.8514,0.5141,1.424,1.757
"232",2000-11-21,1164.68,3.7999,8.2786,44.085,32.493,46.79,110.07,0.844,0.5094,1.418,1.7555
