date,currency,field,value
2022-01-31,IDR Curncy,IDBALTOL Index,962.6
2022-02-28,IDR Curncy,IDBALTOL Index,3834.4
2022-03-31,IDR Curncy,IDBALTOL Index,4535.1
2022-04-30,IDR Curncy,IDBALTOL Index,7564.9
2022-05-31,IDR Curncy,IDBALTOL Index,2900.5
2000-01-31,IDR Curncy,IDEXPY Index,45.6
2000-02-29,IDR Curncy,IDEXPY Index,50.05
2000-03-31,IDR Curncy,IDEXPY Index,25.26
2000-04-30,IDR Curncy,IDEXPY Index,28.97
2000-05-31,IDR Curncy,IDEXPY Index,20.21
2000-06-30,IDR Curncy,IDEXPY Index,48.71
2000-07-31,IDR Curncy,IDEXPY Index,27.33
2000-08-31,IDR Curncy,IDEXPY Index,20.59
2000-09-30,IDR Curncy,IDEXPY Index,27.24
2000-10-31,IDR Curncy,IDEXPY Index,19.95
2000-11-30,IDR Curncy,IDEXPY Index,17.55
2000-12-31,IDR Curncy,IDEXPY Index,16.47
2001-01-31,IDR Curncy,IDEXPY Index,11.3
2001-02-28,IDR Curncy,IDEXPY Index,-1.15
2001-03-31,IDR Curncy,IDEXPY Index,5.79
2001-04-30,IDR Curncy,IDEXPY Index,-4.51
2001-05-31,IDR Curncy,IDEXPY Index,-0.15
2001-06-30,IDR Curncy,IDEXPY Index,-9.34
2001-07-31,IDR Curncy,IDEXPY Index,-9.74
2001-08-31,IDR Curncy,IDEXPY Index,-8.11
2001-09-30,IDR Curncy,IDEXPY Index,-24.65
2001-10-31,IDR Curncy,IDEXPY Index,-18.76
2001-11-30,IDR Curncy,IDEXPY Index,-25.66
2001-12-31,IDR Curncy,IDEXPY Index,-19.3
2002-01-31,IDR Curncy,IDEXPY Index,-16.41
2002-02-28,IDR Curncy,IDEXPY Index,-11.43
2002-03-31,IDR Curncy,IDEXPY Index,-13.04
2002-04-30,IDR Curncy,IDEXPY Index,0.33
2002-05-31,IDR Curncy,IDEXPY Index,-2.59
2002-06-30,IDR Curncy,IDEXPY Index,5.12
2002-07-31,IDR Curncy,IDEXPY Index,2.79
2002-08-31,IDR Curncy,IDEXPY Index,-3.83
2002-09-30,IDR Curncy,IDEXPY Index,18.21
2002-10-31,IDR Curncy,IDEXPY Index,17.9
2002-11-30,IDR Curncy,IDEXPY Index,13.93
2002-12-31,IDR Curncy,IDEXPY Index,15.26
2003-01-31,IDR Curncy,IDEXPY Index,22.26
2003-02-28,IDR Curncy,IDEXPY Index,18.68
2003-03-31,IDR Curncy,IDEXPY Index,13.32
2003-04-30,IDR Curncy,IDEXPY Index,5.33
2003-05-31,IDR Curncy,IDEXPY Index,4.98
2003-06-30,IDR Curncy,IDEXPY Index,3.93
2003-07-31,IDR Curncy,IDEXPY Index,5.38
2003-08-31,IDR Curncy,IDEXPY Index,1.95
2003-09-30,IDR Curncy,IDEXPY Index,-1.66
2003-10-31,IDR Curncy,IDEXPY Index,-5.1
2003-11-30,IDR Curncy,IDEXPY Index,11.81
2003-12-31,IDR Curncy,IDEXPY Index,7.71
2004-01-31,IDR Curncy,IDEXPY Index,0.91
2004-02-29,IDR Curncy,IDEXPY Index,-1.47
2004-03-31,IDR Curncy,IDEXPY Index,-1.45
2004-04-30,IDR Curncy,IDEXPY Index,4.32
2004-05-31,IDR Curncy,IDEXPY Index,12.7
2004-06-30,IDR Curncy,IDEXPY Index,12.0
2004-07-31,IDR Curncy,IDEXPY Index,13.23
2004-08-31,IDR Curncy,IDEXPY Index,27.22
2004-09-30,IDR Curncy,IDEXPY Index,43.17
2004-10-31,IDR Curncy,IDEXPY Index,46.42
2004-11-30,IDR Curncy,IDEXPY Index,23.36
2004-12-31,IDR Curncy,IDEXPY Index,26.56
2005-01-31,IDR Curncy,IDEXPY Index,21.6
2005-02-28,IDR Curncy,IDEXPY Index,30.03
2005-03-31,IDR Curncy,IDEXPY Index,44.78
2005-04-30,IDR Curncy,IDEXPY Index,28.72
2005-05-31,IDR Curncy,IDEXPY Index,28.52
2005-06-30,IDR Curncy,IDEXPY Index,16.24
2005-07-31,IDR Curncy,IDEXPY Index,19.87
2005-08-31,IDR Curncy,IDEXPY Index,13.83
2005-09-30,IDR Curncy,IDEXPY Index,3.89
2005-10-31,IDR Curncy,IDEXPY Index,7.39
2005-11-30,IDR Curncy,IDEXPY Index,12.51
2005-12-31,IDR Curncy,IDEXPY Index,22.6
2006-01-31,IDR Curncy,IDEXPY Index,23.26
2006-02-28,IDR Curncy,IDEXPY Index,15.92
2006-03-31,IDR Curncy,IDEXPY Index,1.78
2006-04-30,IDR Curncy,IDEXPY Index,12.53
2006-05-31,IDR Curncy,IDEXPY Index,16.48
2006-06-30,IDR Curncy,IDEXPY Index,22.63
2006-07-31,IDR Curncy,IDEXPY Index,24.14
2006-08-31,IDR Curncy,IDEXPY Index,22.49
2006-09-30,IDR Curncy,IDEXPY Index,17.57
2006-10-31,IDR Curncy,IDEXPY Index,9.63
2006-11-30,IDR Curncy,IDEXPY Index,29.52
2006-12-31,IDR Curncy,IDEXPY Index,18.3
2007-01-31,IDR Curncy,IDEXPY Index,10.11
2007-02-28,IDR Curncy,IDEXPY Index,10.77
2007-03-31,IDR Curncy,IDEXPY Index,20.93
2007-04-30,IDR Curncy,IDEXPY Index,16.64
2007-05-31,IDR Curncy,IDEXPY Index,17.18
2007-06-30,IDR Curncy,IDEXPY Index,13.05
2007-07-31,IDR Curncy,IDEXPY Index,13.05
2007-08-31,IDR Curncy,IDEXPY Index,7.68
2007-09-30,IDR Curncy,IDEXPY Index,7.6
2007-10-31,IDR Curncy,IDEXPY Index,18.2
2007-11-30,IDR Curncy,IDEXPY Index,10.38
2007-12-31,IDR Curncy,IDEXPY Index,13.86
2008-01-31,IDR Curncy,IDEXPY Index,34.48
2008-02-29,IDR Curncy,IDEXPY Index,28.69
2008-03-31,IDR Curncy,IDEXPY Index,32.48
2008-04-30,IDR Curncy,IDEXPY Index,22.53
2008-05-31,IDR Curncy,IDEXPY Index,31.63
2008-06-30,IDR Curncy,IDEXPY Index,34.12
2008-07-31,IDR Curncy,IDEXPY Index,24.78
2008-08-31,IDR Curncy,IDEXPY Index,29.92
2008-09-30,IDR Curncy,IDEXPY Index,29.02
2008-10-31,IDR Curncy,IDEXPY Index,4.72
2008-11-30,IDR Curncy,IDEXPY Index,-1.81
2008-12-31,IDR Curncy,IDEXPY Index,-18.69
2009-01-31,IDR Curncy,IDEXPY Index,-34.95
2009-02-28,IDR Curncy,IDEXPY Index,-32.35
2009-03-31,IDR Curncy,IDEXPY Index,-28.26
2009-04-30,IDR Curncy,IDEXPY Index,-22.6
2009-05-31,IDR Curncy,IDEXPY Index,-28.67
2009-06-30,IDR Curncy,IDEXPY Index,-26.81
2009-07-31,IDR Curncy,IDEXPY Index,-22.7
2009-08-31,IDR Curncy,IDEXPY Index,-15.42
2009-09-30,IDR Curncy,IDEXPY Index,-19.83
2009-10-31,IDR Curncy,IDEXPY Index,13.46
2009-11-30,IDR Curncy,IDEXPY Index,11.48
2009-12-31,IDR Curncy,IDEXPY Index,50.04
2010-01-31,IDR Curncy,IDEXPY Index,59.28
2010-02-28,IDR Curncy,IDEXPY Index,56.52
2010-03-31,IDR Curncy,IDEXPY Index,48.28
2010-04-30,IDR Curncy,IDEXPY Index,42.36
2010-05-31,IDR Curncy,IDEXPY Index,37.03
2010-06-30,IDR Curncy,IDEXPY Index,31.43
2010-07-31,IDR Curncy,IDEXPY Index,28.94
2010-08-31,IDR Curncy,IDEXPY Index,30.19
2010-09-30,IDR Curncy,IDEXPY Index,23.76
2010-10-31,IDR Curncy,IDEXPY Index,17.62
2010-11-30,IDR Curncy,IDEXPY Index,45.08
2010-12-31,IDR Curncy,IDEXPY Index,26.08
2011-01-31,IDR Curncy,IDEXPY Index,25.96
2011-02-28,IDR Curncy,IDEXPY Index,29.09
2011-03-31,IDR Curncy,IDEXPY Index,28.12
2011-04-30,IDR Curncy,IDEXPY Index,37.55
2011-05-31,IDR Curncy,IDEXPY Index,44.92
2011-06-30,IDR Curncy,IDEXPY Index,49.12
2011-07-31,IDR Curncy,IDEXPY Index,39.49
2011-08-31,IDR Curncy,IDEXPY Index,35.85
2011-09-30,IDR Curncy,IDEXPY Index,44.02
2011-10-31,IDR Curncy,IDEXPY Index,17.77
2011-11-30,IDR Curncy,IDEXPY Index,10.25
2011-12-31,IDR Curncy,IDEXPY Index,1.47
2012-01-31,IDR Curncy,IDEXPY Index,6.6
2012-02-29,IDR Curncy,IDEXPY Index,8.88
2012-03-31,IDR Curncy,IDEXPY Index,5.41
2012-04-30,IDR Curncy,IDEXPY Index,-2.3
2012-05-31,IDR Curncy,IDEXPY Index,-7.97
2012-06-30,IDR Curncy,IDEXPY Index,-16.02
2012-07-31,IDR Curncy,IDEXPY Index,-7.62
2012-08-31,IDR Curncy,IDEXPY Index,-24.67
2012-09-30,IDR Curncy,IDEXPY Index,-9.38
2012-10-31,IDR Curncy,IDEXPY Index,-9.63
2012-11-30,IDR Curncy,IDEXPY Index,-5.33
2012-12-31,IDR Curncy,IDEXPY Index,-9.86
2013-01-31,IDR Curncy,IDEXPY Index,-1.25
2013-02-28,IDR Curncy,IDEXPY Index,-4.33
2013-03-31,IDR Curncy,IDEXPY Index,-12.91
2013-04-30,IDR Curncy,IDEXPY Index,-8.73
2013-05-31,IDR Curncy,IDEXPY Index,-4.14
2013-06-30,IDR Curncy,IDEXPY Index,-4.42
2013-07-31,IDR Curncy,IDEXPY Index,-6.23
2013-08-31,IDR Curncy,IDEXPY Index,-6.86
2013-09-30,IDR Curncy,IDEXPY Index,-7.49
2013-10-31,IDR Curncy,IDEXPY Index,2.44
2013-11-30,IDR Curncy,IDEXPY Index,-2.32
2013-12-31,IDR Curncy,IDEXPY Index,10.22
2014-01-31,IDR Curncy,IDEXPY Index,-5.87
2014-02-28,IDR Curncy,IDEXPY Index,-2.54
2014-03-31,IDR Curncy,IDEXPY Index,1.12
2014-04-30,IDR Curncy,IDEXPY Index,-3.17
2014-05-31,IDR Curncy,IDEXPY Index,-8.12
2014-06-30,IDR Curncy,IDEXPY Index,4.41
2014-07-31,IDR Curncy,IDEXPY Index,-6.39
2014-08-31,IDR Curncy,IDEXPY Index,10.68
2014-09-30,IDR Curncy,IDEXPY Index,3.87
2014-10-31,IDR Curncy,IDEXPY Index,-2.58
2014-11-30,IDR Curncy,IDEXPY Index,-15.02
2014-12-31,IDR Curncy,IDEXPY Index,-14.92
2015-01-31,IDR Curncy,IDEXPY Index,-8.48
2015-02-28,IDR Curncy,IDEXPY Index,-16.82
2015-03-31,IDR Curncy,IDEXPY Index,-10.26
2015-04-30,IDR Curncy,IDEXPY Index,-8.31
2015-05-31,IDR Curncy,IDEXPY Index,-13.96
2015-06-30,IDR Curncy,IDEXPY Index,-12.3
2015-07-31,IDR Curncy,IDEXPY Index,-18.82
2015-08-31,IDR Curncy,IDEXPY Index,-12.12
2015-09-30,IDR Curncy,IDEXPY Index,-17.59
2015-10-31,IDR Curncy,IDEXPY Index,-20.74
2015-11-30,IDR Curncy,IDEXPY Index,-17.97
2015-12-31,IDR Curncy,IDEXPY Index,-17.45
2016-01-31,IDR Curncy,IDEXPY Index,-20.87
2016-02-29,IDR Curncy,IDEXPY Index,-7.07
2016-03-31,IDR Curncy,IDEXPY Index,-13.38
2016-04-30,IDR Curncy,IDEXPY Index,-10.8
2016-05-31,IDR Curncy,IDEXPY Index,-9.7
2016-06-30,IDR Curncy,IDEXPY Index,-2.28
2016-07-31,IDR Curncy,IDEXPY Index,-15.84
2016-08-31,IDR Curncy,IDEXPY Index,0.22
2016-09-30,IDR Curncy,IDEXPY Index,-0.07
2016-10-31,IDR Curncy,IDEXPY Index,5.13
2016-11-30,IDR Curncy,IDEXPY Index,21.53
2016-12-31,IDR Curncy,IDEXPY Index,16.07
2017-01-31,IDR Curncy,IDEXPY Index,27.83
2017-02-28,IDR Curncy,IDEXPY Index,11.53
2017-03-31,IDR Curncy,IDEXPY Index,24.63
2017-04-30,IDR Curncy,IDEXPY Index,13.52
2017-05-31,IDR Curncy,IDEXPY Index,24.45
2017-06-30,IDR Curncy,IDEXPY Index,-11.7
2017-07-31,IDR Curncy,IDEXPY Index,41.05
2017-08-31,IDR Curncy,IDEXPY Index,19.09
2017-09-30,IDR Curncy,IDEXPY Index,15.9
2017-10-31,IDR Curncy,IDEXPY Index,19.69
2017-11-30,IDR Curncy,IDEXPY Index,13.57
2017-12-31,IDR Curncy,IDEXPY Index,7.46
2018-01-31,IDR Curncy,IDEXPY Index,8.8
2018-02-28,IDR Curncy,IDEXPY Index,12.02
2018-03-31,IDR Curncy,IDEXPY Index,5.38
2018-04-30,IDR Curncy,IDEXPY Index,9.24
2018-05-31,IDR Curncy,IDEXPY Index,13.01
2018-06-30,IDR Curncy,IDEXPY Index,10.98
2018-07-31,IDR Curncy,IDEXPY Index,19.64
2018-08-31,IDR Curncy,IDEXPY Index,4.46
2018-09-30,IDR Curncy,IDEXPY Index,2.58
2018-10-31,IDR Curncy,IDEXPY Index,4.3
2018-11-30,IDR Curncy,IDEXPY Index,-3.15
2018-12-31,IDR Curncy,IDEXPY Index,-3.86
2019-01-31,IDR Curncy,IDEXPY Index,-3.76
2019-02-28,IDR Curncy,IDEXPY Index,-9.51
2019-03-31,IDR Curncy,IDEXPY Index,-6.85
2019-04-30,IDR Curncy,IDEXPY Index,-9.85
2019-05-31,IDR Curncy,IDEXPY Index,-8.93
2019-06-30,IDR Curncy,IDEXPY Index,-9.11
2019-07-31,IDR Curncy,IDEXPY Index,-6.43
2019-08-31,IDR Curncy,IDEXPY Index,-10.1
2019-09-30,IDR Curncy,IDEXPY Index,-5.86
2019-10-31,IDR Curncy,IDEXPY Index,-6.46
2019-11-30,IDR Curncy,IDEXPY Index,-6.11
2019-12-31,IDR Curncy,IDEXPY Index,0.97
2020-01-31,IDR Curncy,IDEXPY Index,-2.82
2020-02-29,IDR Curncy,IDEXPY Index,9.95
2020-03-31,IDR Curncy,IDEXPY Index,-2.63
2020-04-30,IDR Curncy,IDEXPY Index,-6.93
2020-05-31,IDR Curncy,IDEXPY Index,-29.14
2020-06-30,IDR Curncy,IDEXPY Index,2.07
2020-07-31,IDR Curncy,IDEXPY Index,-10.16
2020-08-31,IDR Curncy,IDEXPY Index,-8.46
2020-09-30,IDR Curncy,IDEXPY Index,-0.88
2020-10-31,IDR Curncy,IDEXPY Index,-3.48
2020-11-30,IDR Curncy,IDEXPY Index,9.42
2020-12-31,IDR Curncy,IDEXPY Index,14.63
2021-01-31,IDR Curncy,IDEXPY Index,12.19
2021-02-28,IDR Curncy,IDEXPY Index,8.5
2021-03-31,IDR Curncy,IDEXPY Index,30.47
2021-04-30,IDR Curncy,IDEXPY Index,52.02
2021-05-31,IDR Curncy,IDEXPY Index,62.0
2021-06-30,IDR Curncy,IDEXPY Index,54.48
2021-07-31,IDR Curncy,IDEXPY Index,41.49
2021-08-31,IDR Curncy,IDEXPY Index,64.25
2021-09-30,IDR Curncy,IDEXPY Index,47.74
2021-10-31,IDR Curncy,IDEXPY Index,53.8
2021-11-30,IDR Curncy,IDEXPY Index,49.72
2021-12-31,IDR Curncy,IDEXPY Index,35.18
2022-01-31,IDR Curncy,IDEXPY Index,25.37
2022-02-28,IDR Curncy,IDEXPY Index,34.19
2022-03-31,IDR Curncy,IDEXPY Index,44.37
2022-04-30,IDR Curncy,IDEXPY Index,47.76
2022-05-31,IDR Curncy,IDEXPY Index,27.03
2009-01-31,IDR Curncy,IDIMPTLY Index,-31.3
2009-02-28,IDR Curncy,IDIMPTLY Index,-39.66
2009-03-31,IDR Curncy,IDIMPTLY Index,-36.22
2009-04-30,IDR Curncy,IDIMPTLY Index,-42.41
2009-05-31,IDR Curncy,IDIMPTLY Index,-34.49
2009-06-30,IDR Curncy,IDIMPTLY Index,-34.47
2009-07-31,IDR Curncy,IDIMPTLY Index,-32.53
2009-08-31,IDR Curncy,IDIMPTLY Index,-21.25
2009-09-30,IDR Curncy,IDIMPTLY Index,-24.92
2009-10-31,IDR Curncy,IDIMPTLY Index,-12.13
2009-11-30,IDR Curncy,IDIMPTLY Index,-2.94
2009-12-31,IDR Curncy,IDIMPTLY Index,33.84
2010-01-31,IDR Curncy,IDIMPTLY Index,43.78
2010-02-28,IDR Curncy,IDIMPTLY Index,59.93
2010-03-31,IDR Curncy,IDIMPTLY Index,67.42
2010-04-30,IDR Curncy,IDIMPTLY Index,67.53
2010-05-31,IDR Curncy,IDIMPTLY Index,30.61
2010-06-30,IDR Curncy,IDIMPTLY Index,48.19
2010-07-31,IDR Curncy,IDIMPTLY Index,45.4
2010-08-31,IDR Curncy,IDIMPTLY Index,25.39
2010-09-30,IDR Curncy,IDIMPTLY Index,13.36
2010-10-31,IDR Curncy,IDIMPTLY Index,28.52
2010-11-30,IDR Curncy,IDIMPTLY Index,47.57
2010-12-31,IDR Curncy,IDIMPTLY Index,27.64
2011-01-31,IDR Curncy,IDIMPTLY Index,32.33
2011-02-28,IDR Curncy,IDIMPTLY Index,23.71
2011-03-31,IDR Curncy,IDIMPTLY Index,32.02
2011-04-30,IDR Curncy,IDIMPTLY Index,32.51
2011-05-31,IDR Curncy,IDIMPTLY Index,48.55
2011-06-30,IDR Curncy,IDIMPTLY Index,28.16
2011-07-31,IDR Curncy,IDIMPTLY Index,28.37
2011-08-31,IDR Curncy,IDIMPTLY Index,23.86
2011-09-30,IDR Curncy,IDIMPTLY Index,57.13
2011-10-31,IDR Curncy,IDIMPTLY Index,28.16
2011-11-30,IDR Curncy,IDIMPTLY Index,18.35
2011-12-31,IDR Curncy,IDIMPTLY Index,25.32
2012-01-31,IDR Curncy,IDIMPTLY Index,15.89
2012-02-29,IDR Curncy,IDIMPTLY Index,26.53
2012-03-31,IDR Curncy,IDIMPTLY Index,12.7
2012-04-30,IDR Curncy,IDIMPTLY Index,13.77
2012-05-31,IDR Curncy,IDIMPTLY Index,14.91
2012-06-30,IDR Curncy,IDIMPTLY Index,10.98
2012-07-31,IDR Curncy,IDIMPTLY Index,0.91
2012-08-31,IDR Curncy,IDIMPTLY Index,-8.37
2012-09-30,IDR Curncy,IDIMPTLY Index,1.18
2012-10-31,IDR Curncy,IDIMPTLY Index,10.78
2012-11-30,IDR Curncy,IDIMPTLY Index,10.01
2012-12-31,IDR Curncy,IDIMPTLY Index,-5.42
2013-01-31,IDR Curncy,IDIMPTLY Index,6.15
2013-02-28,IDR Curncy,IDIMPTLY Index,3.0
2013-03-31,IDR Curncy,IDIMPTLY Index,-8.81
2013-04-30,IDR Curncy,IDIMPTLY Index,-2.8
2013-05-31,IDR Curncy,IDIMPTLY Index,-2.21
2013-06-30,IDR Curncy,IDIMPTLY Index,-6.53
2013-07-31,IDR Curncy,IDIMPTLY Index,6.5
2013-08-31,IDR Curncy,IDIMPTLY Index,-5.8
2013-09-30,IDR Curncy,IDIMPTLY Index,1.05
2013-10-31,IDR Curncy,IDIMPTLY Index,-8.91
2013-11-30,IDR Curncy,IDIMPTLY Index,-10.54
2013-12-31,IDR Curncy,IDIMPTLY Index,-0.81
2014-01-31,IDR Curncy,IDIMPTLY Index,-3.46
2014-02-28,IDR Curncy,IDIMPTLY Index,-9.94
2014-03-31,IDR Curncy,IDIMPTLY Index,-2.44
2014-04-30,IDR Curncy,IDIMPTLY Index,-1.27
2014-05-31,IDR Curncy,IDIMPTLY Index,-11.35
2014-06-30,IDR Curncy,IDIMPTLY Index,0.4
2014-07-31,IDR Curncy,IDIMPTLY Index,-19.15
2014-08-31,IDR Curncy,IDIMPTLY Index,13.69
2014-09-30,IDR Curncy,IDIMPTLY Index,0.23
2014-10-31,IDR Curncy,IDIMPTLY Index,-2.21
2014-11-30,IDR Curncy,IDIMPTLY Index,-7.31
2014-12-31,IDR Curncy,IDIMPTLY Index,-6.61
2015-01-31,IDR Curncy,IDIMPTLY Index,-15.44
2015-02-28,IDR Curncy,IDIMPTLY Index,-16.54
2015-03-31,IDR Curncy,IDIMPTLY Index,-13.19
2015-04-30,IDR Curncy,IDIMPTLY Index,-22.32
2015-05-31,IDR Curncy,IDIMPTLY Index,-21.37
2015-06-30,IDR Curncy,IDIMPTLY Index,-17.33
2015-07-31,IDR Curncy,IDIMPTLY Index,-28.4
2015-08-31,IDR Curncy,IDIMPTLY Index,-16.18
2015-09-30,IDR Curncy,IDIMPTLY Index,-25.65
2015-10-31,IDR Curncy,IDIMPTLY Index,-27.53
2015-11-30,IDR Curncy,IDIMPTLY Index,-17.96
2015-12-31,IDR Curncy,IDIMPTLY Index,-16.33
2016-01-31,IDR Curncy,IDIMPTLY Index,-17.01
2016-02-29,IDR Curncy,IDIMPTLY Index,-11.59
2016-03-31,IDR Curncy,IDIMPTLY Index,-10.37
2016-04-30,IDR Curncy,IDIMPTLY Index,-14.36
2016-05-31,IDR Curncy,IDIMPTLY Index,-4.07
2016-06-30,IDR Curncy,IDIMPTLY Index,-6.8
2016-07-31,IDR Curncy,IDIMPTLY Index,-10.56
2016-08-31,IDR Curncy,IDIMPTLY Index,-0.11
2016-09-30,IDR Curncy,IDIMPTLY Index,-2.26
2016-10-31,IDR Curncy,IDIMPTLY Index,3.59
2016-11-30,IDR Curncy,IDIMPTLY Index,9.98
2016-12-31,IDR Curncy,IDIMPTLY Index,5.84
2017-01-31,IDR Curncy,IDIMPTLY Index,14.4
2017-02-28,IDR Curncy,IDIMPTLY Index,11.63
2017-03-31,IDR Curncy,IDIMPTLY Index,17.53
2017-04-30,IDR Curncy,IDIMPTLY Index,10.51
2017-05-31,IDR Curncy,IDIMPTLY Index,23.62
2017-06-30,IDR Curncy,IDIMPTLY Index,-17.39
2017-07-31,IDR Curncy,IDIMPTLY Index,54.04
2017-08-31,IDR Curncy,IDIMPTLY Index,9.08
2017-09-30,IDR Curncy,IDIMPTLY Index,13.2
2017-10-31,IDR Curncy,IDIMPTLY Index,23.83
2017-11-30,IDR Curncy,IDIMPTLY Index,19.29
2017-12-31,IDR Curncy,IDIMPTLY Index,18.17
2018-01-31,IDR Curncy,IDIMPTLY Index,27.86
2018-02-28,IDR Curncy,IDIMPTLY Index,24.88
2018-03-31,IDR Curncy,IDIMPTLY Index,8.89
2018-04-30,IDR Curncy,IDIMPTLY Index,35.24
2018-05-31,IDR Curncy,IDIMPTLY Index,28.25
2018-06-30,IDR Curncy,IDIMPTLY Index,12.77
2018-07-31,IDR Curncy,IDIMPTLY Index,31.73
2018-08-31,IDR Curncy,IDIMPTLY Index,24.49
2018-09-30,IDR Curncy,IDIMPTLY Index,14.25
2018-10-31,IDR Curncy,IDIMPTLY Index,23.99
2018-11-30,IDR Curncy,IDIMPTLY Index,11.83
2018-12-31,IDR Curncy,IDIMPTLY Index,1.72
2019-01-31,IDR Curncy,IDIMPTLY Index,-1.99
2019-02-28,IDR Curncy,IDIMPTLY Index,-12.13
2019-03-31,IDR Curncy,IDIMPTLY Index,-4.96
2019-04-30,IDR Curncy,IDIMPTLY Index,-4.72
2019-05-31,IDR Curncy,IDIMPTLY Index,-17.3
2019-06-30,IDR Curncy,IDIMPTLY Index,2.02
2019-07-31,IDR Curncy,IDIMPTLY Index,-15.19
2019-08-31,IDR Curncy,IDIMPTLY Index,-15.75
2019-09-30,IDR Curncy,IDIMPTLY Index,-2.37
2019-10-31,IDR Curncy,IDIMPTLY Index,-16.46
2019-11-30,IDR Curncy,IDIMPTLY Index,-9.24
2019-12-31,IDR Curncy,IDIMPTLY Index,-5.59
2020-01-31,IDR Curncy,IDIMPTLY Index,-4.91
2020-02-29,IDR Curncy,IDIMPTLY Index,-7.36
2020-03-31,IDR Curncy,IDIMPTLY Index,-2.87
2020-04-30,IDR Curncy,IDIMPTLY Index,-18.6
2020-05-31,IDR Curncy,IDIMPTLY Index,-42.23
2020-06-30,IDR Curncy,IDIMPTLY Index,-6.39
2020-07-31,IDR Curncy,IDIMPTLY Index,-32.57
2020-08-31,IDR Curncy,IDIMPTLY Index,-24.19
2020-09-30,IDR Curncy,IDIMPTLY Index,-18.88
2020-10-31,IDR Curncy,IDIMPTLY Index,-26.92
2020-11-30,IDR Curncy,IDIMPTLY Index,-17.44
2020-12-31,IDR Curncy,IDIMPTLY Index,-0.47
2021-01-31,IDR Curncy,IDIMPTLY Index,-6.58
2021-02-28,IDR Curncy,IDIMPTLY Index,14.87
2021-03-31,IDR Curncy,IDIMPTLY Index,25.73
2021-04-30,IDR Curncy,IDIMPTLY Index,29.27
2021-05-31,IDR Curncy,IDIMPTLY Index,68.69
2021-06-30,IDR Curncy,IDIMPTLY Index,60.02
2021-07-31,IDR Curncy,IDIMPTLY Index,45.86
2021-08-31,IDR Curncy,IDIMPTLY Index,55.26
2021-09-30,IDR Curncy,IDIMPTLY Index,40.31
2021-10-31,IDR Curncy,IDIMPTLY Index,51.06
2021-11-30,IDR Curncy,IDIMPTLY Index,52.62
2021-12-31,IDR Curncy,IDIMPTLY Index,47.88
2022-01-31,IDR Curncy,IDIMPTLY Index,36.62
2022-02-28,IDR Curncy,IDIMPTLY Index,25.43
2022-03-31,IDR Curncy,IDIMPTLY Index,30.83
2022-04-30,IDR Curncy,IDIMPTLY Index,21.93
2022-05-31,IDR Curncy,IDIMPTLY Index,30.73
2000-03-31,IDR Curncy,IDCABAL Index,1898.0
2000-06-30,IDR Curncy,IDCABAL Index,1354.0
2000-09-30,IDR Curncy,IDCABAL Index,2243.0
2000-12-31,IDR Curncy,IDCABAL Index,2497.0
2001-03-31,IDR Curncy,IDCABAL Index,2061.0
2001-06-30,IDR Curncy,IDCABAL Index,1339.0
2001-09-30,IDR Curncy,IDCABAL Index,2361.0
2001-12-31,IDR Curncy,IDCABAL Index,1140.0
2002-03-31,IDR Curncy,IDCABAL Index,1659.0
2002-06-30,IDR Curncy,IDCABAL Index,1908.0
2002-09-30,IDR Curncy,IDCABAL Index,2407.0
2002-12-31,IDR Curncy,IDCABAL Index,1850.0
2003-03-31,IDR Curncy,IDCABAL Index,1477.0
2003-06-30,IDR Curncy,IDCABAL Index,2097.0
2003-09-30,IDR Curncy,IDCABAL Index,2140.0
2003-12-31,IDR Curncy,IDCABAL Index,2391.0
2004-03-31,IDR Curncy,IDCABAL Index,-1992.0
2004-06-30,IDR Curncy,IDCABAL Index,973.0
2004-09-30,IDR Curncy,IDCABAL Index,2038.0
2004-12-31,IDR Curncy,IDCABAL Index,544.0
2005-03-31,IDR Curncy,IDCABAL Index,209.0
2005-06-30,IDR Curncy,IDCABAL Index,436.0
2005-09-30,IDR Curncy,IDCABAL Index,-1165.0
2005-12-31,IDR Curncy,IDCABAL Index,797.0
2006-03-31,IDR Curncy,IDCABAL Index,2949.0
2006-06-30,IDR Curncy,IDCABAL Index,1959.0
2006-09-30,IDR Curncy,IDCABAL Index,3795.0
2006-12-31,IDR Curncy,IDCABAL Index,2157.0
2007-03-31,IDR Curncy,IDCABAL Index,2638.0
2007-06-30,IDR Curncy,IDCABAL Index,2270.0
2007-09-30,IDR Curncy,IDCABAL Index,2144.0
2007-12-31,IDR Curncy,IDCABAL Index,3438.0
2008-03-31,IDR Curncy,IDCABAL Index,2742.0
2008-06-30,IDR Curncy,IDCABAL Index,-1013.0
2008-09-30,IDR Curncy,IDCABAL Index,-967.0
2008-12-31,IDR Curncy,IDCABAL Index,-637.0
2009-03-31,IDR Curncy,IDCABAL Index,2690.0
2009-06-30,IDR Curncy,IDCABAL Index,2377.0
2009-09-30,IDR Curncy,IDCABAL Index,1781.0
2009-12-31,IDR Curncy,IDCABAL Index,3781.0
2010-03-31,IDR Curncy,IDCABAL Index,1891.0
2010-06-30,IDR Curncy,IDCABAL Index,1342.0
2010-09-30,IDR Curncy,IDCABAL Index,1043.0
2010-12-31,IDR Curncy,IDCABAL Index,870.0
2011-03-31,IDR Curncy,IDCABAL Index,2947.0
