"","date","SGD","portfolio_ret","Long USDSGD Ret","Short USDSGD Ret","Long USDSGD","Short USDSGD"
"1",2007-01-12,0,0,0,0,1,1
"2",2007-01-19,0,0,0,0,1,1
"3",2007-01-26,0,0,0,0,1,1
"4",2007-02-02,-1,0.0233367309594058,0,0.0233367309594058,1,1.02333673095941
"5",2007-02-09,0,0,0,0,1,1.02333673095941
"6",2007-02-16,0,0,0,0,1,1.02333673095941
"7",2007-02-23,0,0,0,0,1,1.02333673095941
"8",2007-03-02,0,0,0,0,1,1.02333673095941
"9",2007-03-09,0,0,0,0,1,1.02333673095941
"10",2007-03-16,0,0,0,0,1,1.02333673095941
"11",2007-03-23,0,0,0,0,1,1.02333673095941
"12",2007-03-30,0,0,0,0,1,1.02333673095941
"13",2007-04-06,0,0,0,0,1,1.02333673095941
"14",2007-04-13,0,0,0,0,1,1.02333673095941
"15",2007-04-20,0,0,0,0,1,1.02333673095941
"16",2007-04-27,0,0,0,0,1,1.02333673095941
"17",2007-05-04,0,0,0,0,1,1.02333673095941
"18",2007-05-11,0,0,0,0,1,1.02333673095941
"19",2007-05-18,0,0,0,0,1,1.02333673095941
"20",2007-05-25,-1,0.00508505988203583,0,0.00508505988203583,1,1.02854045951582
"21",2007-06-01,-1,-0.0125261073010207,0,-0.0125261073010207,1,1.01565685135648
"22",2007-06-08,-1,-0.0196962232191003,0,-0.0196962232191003,1,0.995652247298159
"23",2007-06-15,-1,0.00379812275806121,0,0.00379812275806121,1,0.999433856757737
"24",2007-06-22,-1,-0.00163802058420215,0,-0.00163802058420215,1,0.997796763527819
"25",2007-06-29,-1,0.00487182194326953,0,0.00487182194326953,1,1.0026578516953
"26",2007-07-06,-1,-0.000911075700065282,0,-0.000911075700065282,1,1.00174435449114
"27",2007-07-13,-1,-0.0123987883208556,0,-0.0123987883208556,1,0.98932393828819
"28",2007-07-20,-1,0.00233656624308372,0,0.00233656624308372,1,0.991635559205869
"29",2007-07-27,-1,0.0196683815026058,0,0.0196683815026058,1,1.01113942569588
"30",2007-08-03,-1,0.00220043827929467,0,0.00220043827929467,1,1.01336437559388
"31",2007-08-10,-1,0.0018597254063528,0,0.0018597254063528,1,1.01524895506907
"32",2007-08-17,-1,0.0308859808556964,0,0.0308859808556964,1,1.0466059148591
"33",2007-08-24,0,0,0,0,1,1.0466059148591
"34",2007-08-31,0,0,0,0,1,1.0466059148591
"35",2007-09-07,0,0,0,0,1,1.0466059148591
"36",2007-09-14,0,0,0,0,1,1.0466059148591
"37",2007-09-21,0,0,0,0,1,1.0466059148591
"38",2007-09-28,-1,0.000753361365032612,0,0.000753361365032612,1,1.04739438731977
"39",2007-10-05,0,0,0,0,1,1.04739438731977
"40",2007-10-12,0,0,0,0,1,1.04739438731977
"41",2007-10-19,0,0,0,0,1,1.04739438731977
"42",2007-10-26,0,0,0,0,1,1.04739438731977
"43",2007-11-02,0,0,0,0,1,1.04739438731977
"44",2007-11-09,0,0,0,0,1,1.04739438731977
"45",2007-11-16,0,0,0,0,1,1.04739438731977
"46",2007-11-23,0,0,0,0,1,1.04739438731977
"47",2007-11-30,1,0.0100433416506593,0.0100433416506593,0,1.01004334165066,1.04739438731977
"48",2007-12-07,0,0,0,0,1.01004334165066,1.04739438731977
"49",2007-12-14,1,0.00065524834369317,0.00065524834369317,0,1.01070517087733,1.04739438731977
"50",2007-12-21,0,0,0,0,1.01070517087733,1.04739438731977
"51",2007-12-28,0,0,0,0,1.01070517087733,1.04739438731977
"52",2008-01-04,0,0,0,0,1.01070517087733,1.04739438731977
"53",2008-01-11,1,0.0187134281178023,0.0187134281178023,0,1.02961892944084,1.04739438731977
"54",2008-01-18,0,0,0,0,1.02961892944084,1.04739438731977
"55",2008-01-25,0,0,0,0,1.02961892944084,1.04739438731977
"56",2008-02-01,1,0.0111534441685873,0.0111534441685873,0,1.04110272668528,1.04739438731977
"57",2008-02-08,0,0,0,0,1.04110272668528,1.04739438731977
"58",2008-02-15,0,0,0,0,1.04110272668528,1.04739438731977
"59",2008-02-22,0,0,0,0,1.04110272668528,1.04739438731977
"60",2008-02-29,0,0,0,0,1.04110272668528,1.04739438731977
"61",2008-03-07,0,0,0,0,1.04110272668528,1.04739438731977
"62",2008-03-14,0,0,0,0,1.04110272668528,1.04739438731977
"63",2008-03-21,0,0,0,0,1.04110272668528,1.04739438731977
"64",2008-03-28,0,0,0,0,1.04110272668528,1.04739438731977
"65",2008-04-04,1,0.00365159976935536,0.00365159976935536,0,1.04490441716192,1.04739438731977
"66",2008-04-11,1,-0.00885883076268771,-0.00885883076268771,0,1.03564778576709,1.04739438731977
"67",2008-04-18,1,0.00687376827632042,0.00687376827632042,0,1.04276658866234,1.04739438731977
"68",2008-04-25,1,0.00650824145241073,0.00650824145241073,0,1.04955316539986,1.04739438731977
"69",2008-05-02,1,0.0138006296495295,0.0138006296495295,0,1.06403765993304,1.04739438731977
"70",2008-05-09,1,0.0179929941072071,0.0179929941072071,0,1.08318288327806,1.04739438731977
"71",2008-05-16,0,0,0,0,1.08318288327806,1.04739438731977
"72",2008-05-23,0,0,0,0,1.08318288327806,1.04739438731977
"73",2008-05-30,0,0,0,0,1.08318288327806,1.04739438731977
"74",2008-06-06,0,0,0,0,1.08318288327806,1.04739438731977
"75",2008-06-13,0,0,0,0,1.08318288327806,1.04739438731977
"76",2008-06-20,0,0,0,0,1.08318288327806,1.04739438731977
"77",2008-06-27,0,0,0,0,1.08318288327806,1.04739438731977
"78",2008-07-04,0,0,0,0,1.08318288327806,1.04739438731977
"79",2008-07-11,0,0,0,0,1.08318288327806,1.04739438731977
"80",2008-07-18,1,0.00394814039444312,0.00394814039444312,0,1.0874594413741,1.04739438731977
"81",2008-07-25,1,-0.0125601587576984,-0.0125601587576984,0,1.07380077814788,1.04739438731977
"82",2008-08-01,1,-0.00887733245345962,-0.00887733245345962,0,1.06426829165148,1.04739438731977
"83",2008-08-08,1,-0.00700286151666323,-0.00700286151666323,0,1.05681536818847,1.04739438731977
"84",2008-08-15,0,0,0,0,1.05681536818847,1.04739438731977
"85",2008-08-22,0,0,0,0,1.05681536818847,1.04739438731977
"86",2008-08-29,0,0,0,0,1.05681536818847,1.04739438731977
"87",2008-09-05,0,0,0,0,1.05681536818847,1.04739438731977
"88",2008-09-12,0,0,0,0,1.05681536818847,1.04739438731977
"89",2008-09-19,0,0,0,0,1.05681536818847,1.04739438731977
"90",2008-09-26,0,0,0,0,1.05681536818847,1.04739438731977
"91",2008-10-03,0,0,0,0,1.05681536818847,1.04739438731977
"92",2008-10-10,0,0,0,0,1.05681536818847,1.04739438731977
"93",2008-10-17,1,0.047819990981859,0.047819990981859,0,1.10735226956473,1.04739438731977
"94",2008-10-24,0,0,0,0,1.10735226956473,1.04739438731977
"95",2008-10-31,1,0.0127937447490637,0.0127937447490637,0,1.12151945184884,1.04739438731977
"96",2008-11-07,1,-0.00222201125111658,-0.00222201125111658,0,1.11902742300848,1.04739438731977
"97",2008-11-14,1,0.0155886286129712,0.0155886286129712,0,1.13647152591349,1.04739438731977
"98",2008-11-21,0,0,0,0,1.13647152591349,1.04739438731977
"99",2008-11-28,0,0,0,0,1.13647152591349,1.04739438731977
"100",2008-12-05,0,0,0,0,1.13647152591349,1.04739438731977
"101",2008-12-12,0,0,0,0,1.13647152591349,1.04739438731977
"102",2008-12-19,1,-0.0219036421364077,-0.0219036421364077,0,1.11157866031167,1.04739438731977
"103",2008-12-26,1,0.0153533816972572,0.0153533816972572,0,1.12864515176996,1.04739438731977
"104",2009-01-02,1,0.0411236247299528,0.0411236247299528,0,1.17505913144463,1.04739438731977
"105",2009-01-09,0,0,0,0,1.17505913144463,1.04739438731977
"106",2009-01-16,0,0,0,0,1.17505913144463,1.04739438731977
"107",2009-01-23,0,0,0,0,1.17505913144463,1.04739438731977
"108",2009-01-30,0,0,0,0,1.17505913144463,1.04739438731977
"109",2009-02-06,1,0.025507422615468,0.025507422615468,0,1.20503186130855,1.04739438731977
"110",2009-02-13,0,0,0,0,1.20503186130855,1.04739438731977
"111",2009-02-20,0,0,0,0,1.20503186130855,1.04739438731977
"112",2009-02-27,0,0,0,0,1.20503186130855,1.04739438731977
"113",2009-03-06,-1,-0.0124992836778616,0,-0.0124992836778616,1.20503186130855,1.03430270775006
"114",2009-03-13,-1,-0.0102427687360133,0,-0.0102427687360133,1.20503186130855,1.02370858431154
"115",2009-03-20,-1,0.000438317183426567,0,0.000438317183426567,1.20503186130855,1.02415729337487
"116",2009-03-27,-1,-0.00339126091038776,0,-0.00339126091038776,1.20503186130855,1.02068410877976
"117",2009-04-03,-1,-0.0110334024026117,0,-0.0110334024026117,1.20503186130855,1.00942249028164
"118",2009-04-10,-1,-0.00319588769111804,0,-0.00319588769111804,1.20503186130855,1.00619648936981
