"","date","SGD","KRW","MYR","CNY","THB","IDR","TWD","INR","JPY","AUD","GBP","EUR","residual","ub","lb","fitted"
"42",2002-10-25,1.7741,1231.75,3.8005,8.2771,43.445,9240,34.801,48.38,124.33,1.7997,0.6447,1.0248,0.00230244673293961,0.237873869716854,-0.237873869716854,1.79246300386123
"43",2002-11-01,1.763,1220.5,3.8005,8.2772,43.275,9225,34.663,48.34,122.17,1.7875,0.6391,1.0034,-0.0508470397971848,0.233268236091397,-0.233268236091397,1.78280484830521
"44",2002-11-08,1.7586,1198.5,3.7995,8.2772,42.97,9185,34.342,48.27,119.84,1.7716,0.6282,0.987,-0.0613290545610851,0.229353534007912,-0.229353534007912,1.76839014008
"45",2002-11-15,1.7629,1210,3.8005,8.2771,43.425,9025,34.563,48.18,120.49,1.7745,0.6325,0.9903,-0.0668992636912764,0.225851435072911,-0.225851435072911,1.79829123758591
"46",2002-11-22,1.7692,1211.95,3.8,8.2772,43.375,8985,34.752,48.19,122.81,1.7745,0.6328,1.0032,-0.016082855862454,0.22393008141147,-0.22393008141147,1.78312241040058
"47",2002-11-29,1.7655,1208.75,3.8005,8.2772,43.495,8978,34.811,48.32,122.55,1.7827,0.642,1.0057,-0.0456949669512547,0.222036446696349,-0.222036446696349,1.79179864079399
"48",2002-12-06,1.7656,1221,3.7995,8.2772,43.575,8990,34.757,48.225,123.51,1.7808,0.6343,0.991,-0.0448030131466472,0.21972840620906,-0.21972840620906,1.79147252160278
"49",2002-12-13,1.7459,1204.5,3.8005,8.2772,43.275,8875,34.739,48.185,120.5,1.769,0.6291,0.9765,-0.150641116119319,0.217607293450077,-0.217607293450077,1.78584120573787
"50",2002-12-20,1.744,1204.7,3.8005,8.2774,43.115,8888,34.85,48.01,120.39,1.7738,0.6238,0.9731,-0.169590839316599,0.216995864355678,-0.216995864355678,1.79404007128076
"51",2002-12-27,1.7357,1198,3.7995,8.2772,43.26,8915,34.74,47.975,119.88,1.7822,0.6246,0.9607,-0.236409942164559,0.216832011027698,-0.216832011027698,1.81389490121745
"52",2003-01-03,1.7438,1196.95,3.8,8.2768,42.995,8928,34.804,48,119.63,1.7616,0.6205,0.959,-0.152094489932428,0.216450349534893,-0.216450349534893,1.77541205266981
"53",2003-01-10,1.7383,1178.6,3.8,8.2771,42.785,8918,34.436,47.975,119.32,1.7133,0.6219,0.9453,-0.0964004486677842,0.215658586423331,-0.215658586423331,1.68859710766879
"54",2003-01-17,1.7327,1173.45,3.8,8.277,42.735,8870,34.463,47.92,117.83,1.6876,0.6199,0.9363,-0.103801469721607,0.21518973755815,-0.21518973755815,1.66431139037284
"55",2003-01-24,1.7246,1166.5,3.8,8.2773,42.655,8885,34.528,47.84,117.82,1.6896,0.6121,0.9236,-0.158025591475416,0.215243994636833,-0.215243994636833,1.67270290844216
"56",2003-01-31,1.7393,1174,3.8,8.2769,42.76,8870,34.731,47.795,119.87,1.7031,0.6071,0.9287,-0.0961342049060745,0.214894335325582,-0.214894335325582,1.69398921004096
"57",2003-02-07,1.7446,1184,3.8,8.2768,42.915,8870,34.75,47.7,120.27,1.6939,0.6128,0.9239,-0.0516810744996243,0.214288412593277,-0.214288412593277,1.67952531414412
"58",2003-02-14,1.7536,1204,3.8,8.2772,43.085,8925,34.843,47.86,120.47,1.6887,0.6189,0.9265,0.00970637638574021,0.212658988474143,-0.212658988474143,1.66906297846374
"59",2003-02-21,1.745,1192.15,3.8,8.2775,42.875,8916,34.75,47.72,118.7,1.6732,0.6306,0.9265,-0.00417717166563178,0.210744811788813,-0.210744811788813,1.63428474976368
"60",2003-02-28,1.7363,1193.65,3.8,8.2775,42.79,8884,34.747,47.67,118.1,1.6432,0.6359,0.9253,-0.0040279505076824,0.20939541539356,-0.20939541539356,1.58490791724091
"61",2003-03-07,1.7353,1218.85,3.8,8.2774,42.51,8885,34.635,47.65,117.11,1.6301,0.6236,0.9082,0.014242922435958,0.206935604177253,-0.206935604177253,1.56097869816338
"62",2003-03-14,1.7578,1241.35,3.8,8.2771,42.725,8915,34.698,47.64,118.32,1.6712,0.6314,0.9303,0.0871852555941145,0.205217359000267,-0.205217359000267,1.61534915301769
"63",2003-03-21,1.772,1247.7,3.8,8.2774,43.05,8973,34.788,47.67,121.69,1.6939,0.6399,0.9501,0.146706275236814,0.20434124133325,-0.20434124133325,1.63617664847619
"64",2003-03-28,1.7691,1255.3,3.8,8.2771,42.935,8913,34.79,47.545,119.89,1.6637,0.6352,0.9277,0.164711740591051,0.203766690336714,-0.203766690336714,1.60176197933368
"65",2003-04-04,1.7757,1257.95,3.8,8.277,43.09,8898,34.82,47.4375,120,1.6635,0.6405,0.9313,0.196719886539945,0.203969892663427,-0.203969892663427,1.60709891786845
"66",2003-04-11,1.7813,1229.6,3.8,8.2772,42.98,8890,34.793,47.4125,120.55,1.6525,0.6366,0.9301,0.244637476969836,0.204672137856507,-0.204672137856507,1.59086806578833
"67",2003-04-18,1.768,1203.9,3.8,8.277,42.75,8722,34.785,47.36,119.77,1.6266,0.6364,0.9192,0.210920762342411,0.205331184318646,-0.205331184318646,1.54932877683505
"68",2003-04-25,1.7833,1237.85,3.8,8.277,43.04,8745,34.947,47.355,120.21,1.6218,0.6284,0.9061,0.284272815168904,0.206754879170285,-0.206754879170285,1.56254941985703
"69",2003-05-02,1.772,1212.3,3.8,8.277,42.77,8664,34.789,47.3435,119.07,1.5855,0.6233,0.8906,0.274557057146967,0.208121561709441,-0.208121561709441,1.50832586656604
"70",2003-05-09,1.7419,1200.25,3.8,8.2768,42.565,8550,34.775,47.185,117.4,1.5489,0.623,0.8707,0.155505925882271,0.20841169516014,-0.20841169516014,1.45706077920073
"71",2003-05-16,1.7255,1199.85,3.8,8.277,42.13,8441,34.708,47.135,116.08,1.532,0.6164,0.8627,0.0979610206110724,0.208504959046836,-0.208504959046836,1.42180880787617
"72",2003-05-23,1.7226,1194.2,3.8,8.2768,41.83,8275,34.713,46.9038,116.91,1.5145,0.6114,0.845,0.124446022366955,0.208377522844135,-0.208377522844135,1.37891460233201
"73",2003-05-30,1.7331,1206,3.8,8.2768,41.75,8310,34.709,47.08,119.3,1.5306,0.6112,0.8482,0.190668353290798,0.208262723999588,-0.208262723999588,1.37210490581399
"74",2003-06-06,1.7289,1200.28,3.8,8.2771,41.65,8180,34.65,46.895,118.66,1.5182,0.6015,0.8547,0.165375258107264,0.208572722603938,-0.208572722603938,1.3736329472352
"75",2003-06-13,1.7305,1191.95,3.8,8.2771,41.64,8225,34.643,46.735,117.42,1.4956,0.5981,0.8425,0.191183311314908,0.209073697434203,-0.209073697434203,1.35687824784177
"76",2003-06-20,1.738,1190.55,3.8,8.2771,41.6,8238,34.593,46.54,118.35,1.4964,0.6015,0.8616,0.238168138505888,0.209917341166426,-0.209917341166426,1.35233101665495
"77",2003-06-27,1.7567,1194.45,3.8,8.2774,41.99,8285,34.615,46.4025,119.61,1.4981,0.6063,0.8747,0.325268936701607,0.211618191682766,-0.211618191682766,1.37104129116292
"78",2003-07-04,1.7494,1180.5,3.8,8.2776,41.64,8183,34.37,46.33,118.14,1.473,0.6,0.8704,0.322805439673171,0.21325407585694,-0.21325407585694,1.33219886141398
"79",2003-07-11,1.7561,1178.5,3.8,8.2772,41.62,8215,34.37,46.1075,117.92,1.517,0.6131,0.8856,0.309177061519016,0.214732754426785,-0.214732754426785,1.38373815866518
"80",2003-07-18,1.7599,1182.55,3.8,8.277,41.73,8330,34.47,46.235,118.52,1.5435,0.6292,0.887,0.316077224043191,0.215751910739878,-0.215751910739878,1.39833971144978
"81",2003-07-25,1.7457,1180.15,3.8,8.2775,41.925,8505,34.4,46.11,118.77,1.5072,0.6167,0.869,0.261494807504759,0.214764393588478,-0.214764393588478,1.37257361288701
"82",2003-08-01,1.7596,1184.2,3.8,8.2772,41.975,8540,34.51,46.16,120.12,1.5352,0.6215,0.8875,0.309942301702568,0.213483303689468,-0.213483303689468,1.40277712995024
"83",2003-08-08,1.7589,1181.05,3.8,8.2772,41.916,8563,34.415,45.96,119.08,1.5323,0.6238,0.8843,0.307380165732023,0.210064866374923,-0.210064866374923,1.40137842362706
"84",2003-08-15,1.7501,1177,3.8,8.2768,41.635,8537,34.355,45.875,119.2,1.5151,0.6264,0.8876,0.302625417933261,0.207585993134806,-0.207585993134806,1.35633972544761
"85",2003-08-22,1.7443,1169.7,3.8,8.2766,41.315,8409,34.217,45.85,117.55,1.5325,0.635,0.9195,0.256733823644364,0.20453908311992,-0.20453908311992,1.36941291215996
"86",2003-08-29,1.7546,1178.35,3.8,8.2771,41.2,8485,34.066,45.84,116.92,1.5442,0.633,0.9101,0.306432544021911,0.200569385491145,-0.200569385491145,1.37799515696146
"87",2003-09-05,1.7545,1170.25,3.8,8.277,40.705,8485,33.983,45.865,116.83,1.5437,0.6296,0.9006,0.338397276209409,0.195468627172236,-0.195468627172236,1.34546459016057
"88",2003-09-12,1.7525,1170.1,3.8,8.2772,40.736,8453,34.096,45.75,117.29,1.5072,0.6239,0.8857,0.370846848277869,0.188206048088935,-0.188206048088935,1.30169832582433
"89",2003-09-19,1.7425,1167.9,3.8,8.2773,40.377,8470,34.058,45.93,113.99,1.4867,0.6109,0.8795,0.328702859376611,0.176317686294855,-0.176317686294855,1.28725885338672
"90",2003-09-26,1.7325,1150.5,3.8,8.2773,40.125,8438,33.778,45.865,111.73,1.4843,0.6027,0.8723,0.265705725635979,0.167849755518954,-0.167849755518954,1.29367252578848
"91",2003-10-03,1.7274,1150.05,3.8,8.277,39.58,8370,33.8,45.38,110.93,1.4726,0.6011,0.8635,0.274214156699028,0.164581191185226,-0.164581191185226,1.2563065294426
"92",2003-10-10,1.7221,1145.75,3.8,8.277,39.06,8380,33.646,45.37,108.66,1.4459,0.6011,0.8474,0.305603618719638,0.164460745602357,-0.164460745602357,1.19492783291239
"93",2003-10-17,1.7376,1172.25,3.8,8.2766,39.92,8440,33.92,45.305,109.38,1.4438,0.5957,0.8561,0.332105143770121,0.165116813835182,-0.165116813835182,1.25613067293716
"94",2003-10-24,1.7416,1185.65,3.8,8.2768,39.872,8497,33.885,45.315,109.25,1.4301,0.5899,0.8488,0.373647031850676,0.166119462030022,-0.166119462030022,1.23722216939215
"95",2003-10-31,1.7381,1183.63,3.8,8.2766,39.92,8497,33.978,45.32,109.94,1.4111,0.5897,0.8625,0.375642699080966,0.167066860245394,-0.167066860245394,1.21542229069326
"96",2003-11-07,1.7387,1179,3.8,8.277,39.93,8489,34.012,45.3,109.39,1.4092,0.5967,0.8677,0.382837255153224,0.168266767337501,-0.168266767337501,1.21162274230133
"97",2003-11-14,1.7198,1171.6,3.8,8.277,39.895,8495,33.955,45.42,108.35,1.3876,0.5924,0.849,0.301626602481223,0.168945091604932,-0.168945091604932,1.18589065304286
"98",2003-11-21,1.7213,1195.5,3.8,8.277,39.885,8500,34.045,45.75,108.77,1.382,0.5868,0.8394,0.326481947668203,0.169765389882604,-0.169765389882604,1.16952282705671
"99",2003-11-28,1.724,1202.05,3.8,8.277,39.91,8505,34.208,45.77,109.63,1.3808,0.5808,0.8338,0.340592433932291,0.170752608653652,-0.170752608653652,1.17068987535412
"100",2003-12-05,1.7162,1190.5,3.8,8.2769,39.9,8495,34.104,45.595,107.69,1.3573,0.5782,0.8218,0.310469245986945,0.171455543487168,-0.171455543487168,1.15667796345514
"101",2003-12-12,1.7101,1185.05,3.8,8.2771,39.65,8475,34.028,45.525,107.78,1.3482,0.5727,0.8146,0.299502079768192,0.171903060916744,-0.171903060916744,1.13312921825718
"102",2003-12-19,1.709,1190.65,3.8,8.277,39.63,8493,34.045,45.45,107.82,1.3589,0.5665,0.8082,0.272982781234453,0.172287267759826,-0.172287267759826,1.15342433604365
"103",2003-12-26,1.7055,1199.85,3.8,8.2768,39.58,8495,34.052,45.45,107.46,1.3489,0.5646,0.8046,0.267724076811465,0.172331589751437,-0.172331589751437,1.13887882899803
"104",2004-01-02,1.7007,1195.05,3.8,8.2769,39.56,8450,33.975,45.64,107.06,1.3193,0.5576,0.7947,0.276541918477203,0.172101280841482,-0.172101280841482,1.10290092588963
"105",2004-01-09,1.6921,1181.6,3.8,8.277,38.985,8325,33.7,45.435,106.8,1.2876,0.5412,0.78,0.287605840925554,0.17204589998641,-0.17204589998641,1.04317522668985
"106",2004-01-16,1.7026,1186.1,3.8,8.2767,39.055,8363,33.685,45.405,106.63,1.3089,0.5559,0.8069,0.324777652922726,0.172699588130618,-0.172699588130618,1.06541604909849
"107",2004-01-23,1.6954,1184.8,3.8,8.2773,39.155,8423,33.623,45.355,106.75,1.2969,0.5477,0.7948,0.286869515348179,0.172864604919888,-0.172864604919888,1.06258409450905
"108",2004-01-30,1.6932,1173.5,3.8,8.2768,39.255,8457,33.39,45.265,105.71,1.3088,0.5483,0.8015,0.242276747461899,0.172992336641416,-0.172992336641416,1.09472850090078
"109",2004-02-06,1.6852,1167.75,3.8,8.2773,39.048,8450,33.23,45.285,105.49,1.2977,0.5413,0.7872,0.22119556380134,0.172879549515758,-0.172879549515758,1.07054291549024
"110",2004-02-13,1.6754,1156.5,3.8,8.277,38.925,8415,33.13,45.235,105.46,1.2656,0.5304,0.7849,0.201857586106028,0.172812968968129,-0.172812968968129,1.03442910107345
"111",2004-02-20,1.6955,1167.13,3.8,8.2772,39.21,8455,33.13,45.2562,109.04,1.2968,0.5371,0.7978,0.28921991745352,0.17314442480063,-0.17314442480063,1.0607995270171
"112",2004-02-27,1.697,1176.53,3.8,8.2769,39.29,8453,33.365,45.235,109.11,1.2925,0.5352,0.8005,0.292574649109873,0.173221530479598,-0.173221530479598,1.06593231456158
"113",2004-03-05,1.7134,1172.9,3.8,8.2772,39.475,8570,33.411,45.27,112.04,1.3166,0.5425,0.8069,0.370630341729601,0.174366279504234,-0.174366279504234,1.0806734985376
"114",2004-03-12,1.7135,1180.5,3.8,8.2771,39.41,8663,33.42,45.26,110.79,1.3637,0.5549,0.8187,0.316680266439245,0.174811427802784,-0.174811427802784,1.13518940844135
"115",2004-03-19,1.6918,1158.3,3.8,8.2773,39.435,8570,33.18,45.1701,106.67,1.3352,0.5455,0.8137,0.184836699443813,0.173639532278063,-0.173639532278063,1.14424686433142
"116",2004-03-26,1.6928,1157.78,3.8,8.277,39.525,8620,33.185,44.48,106.01,1.3404,0.5507,0.8243,0.16267789950823,0.171682694138523,-0.171682694138523,1.17206401040089
"117",2004-04-02,1.6758,1141.68,3.8,8.277,39.165,8573,32.975,43.735,104.51,1.3198,0.5465,0.8239,0.0875093182908926,0.170689008338278,-0.170689008338278,1.15104070734214
"118",2004-04-09,1.6787,1143.95,3.8,8.2769,39.095,8586,32.83,43.635,106.45,1.3098,0.5453,0.8268,0.136131888354808,0.169369518882305,-0.169369518882305,1.1188273410665
"119",2004-04-16,1.6762,1160.15,3.8,8.2769,39.41,8620,32.975,43.88,107.82,1.3446,0.5561,0.8338,0.0819666921948889,0.168684034187562,-0.168684034187562,1.1588466718917
"120",2004-04-23,1.6936,1158.45,3.8,8.2769,39.62,8621,33.093,44.03,108.97,1.3631,0.5644,0.8445,0.158524908083412,0.168534281629719,-0.168534281629719,1.18074367873282
"121",2004-04-30,1.7034,1173.35,3.8,8.2771,40.055,8705,33.369,44.5,110.52,1.3874,0.5624,0.835,0.170871737338913,0.168442070955924,-0.168442070955924,1.22384864158942
"122",2004-05-07,1.7038,1171.25,3.8,8.2771,40.175,8733,33.314,44.66,112.21,1.4211,0.5596,0.8414,0.129715535923253,0.168182019629264,-0.168182019629264,1.26726818145863
"123",2004-05-14,1.7239,1186.95,3.8,8.2772,40.87,9033,33.663,45.63,114.25,1.4457,0.568,0.8415,0.20777937931129,0.168002271362449,-0.168002271362449,1.30293709536173
"124",2004-05-21,1.714,1175.25,3.8,8.2771,40.775,9055,33.549,45.285,112.36,1.4335,0.5596,0.8348,0.143617272145349,0.167667582045546,-0.167667582045546,1.31108157580219
"125",2004-05-28,1.6993,1164.9,3.8,8.2769,40.57,9265,33.449,45.475,110.21,1.3998,0.5456,0.8181,0.0944265469064034,0.167215127702355,-0.167215127702355,1.27709461287299
"126",2004-06-04,1.7098,1163.75,3.8,8.2768,40.71,9440,33.582,45.115,111.19,1.4374,0.5433,0.8141,0.0898202684287574,0.166394975724988,-0.166394975724988,1.34111352575645
"127",2004-06-11,1.717,1163.95,3.8,8.2767,40.725,9370,33.605,45.155,110.06,1.4438,0.5497,0.833,0.114976459384276,0.166060732227062,-0.166060732227062,1.35669742696492
"128",2004-06-18,1.7165,1160.05,3.8,8.2765,40.945,9390,33.785,45.67,108.86,1.4519,0.544,0.8239,0.077830777711236,0.166035591857206,-0.166035591857206,1.39101393557102
"129",2004-06-25,1.7082,1149,3.8,8.2767,40.855,9415,33.679,45.8325,107.57,1.427,0.5475,0.8214,0.0698939818331169,0.166160011660097,-0.166160011660097,1.35198645853787
"130",2004-07-02,1.7114,1155.05,3.8,8.2766,40.695,9145,33.724,45.88,108.32,1.402,0.5459,0.8117,0.139582162001944,0.166159230832216,-0.166159230832216,1.30040498599749
"131",2004-07-09,1.7021,1149.25,3.8,8.2769,40.745,8910,33.719,45.665,108.2,1.3849,0.5378,0.8056,0.0896659808050581,0.165540119135747,-0.165540119135747,1.29769854814922
"132",2004-07-16,1.7003,1164.6,3.8,8.2765,40.805,8905,33.877,45.955,108.71,1.3658,0.5338,0.8031,0.106795178610232,0.164342596221751,-0.164342596221751,1.27038432730305
"133",2004-07-23,1.7246,1166.25,3.8,8.2765,41.07,9075,34.065,46.3225,110.19,1.4095,0.5459,0.8268,0.192668883060603,0.162886863147753,-0.162886863147753,1.32200843390614
"134",2004-07-30,1.719,1170.1,3.8,8.277,41.32,9130,34.136,46.47,111.36,1.423,0.5495,0.8321,0.140450256942742,0.160200976393504,-0.160200976393504,1.34254032167423
"135",2004-08-06,1.7172,1162.2,3.8,8.277,41.355,9170,34.156,46.3675,110.48,1.4014,0.543,0.8144,0.143447026910241,0.15865356788932,-0.15865356788932,1.32935852866574
"136",2004-08-13,1.7134,1161.7,3.8,8.2768,41.535,9240,34.192,46.3,110.7,1.3945,0.5426,0.8082,0.120676463452491,0.156553277191872,-0.156553277191872,1.33062737681471
"137",2004-08-20,1.708,1154.35,3.8,8.2767,41.46,9227,34.046,46.26,109.12,1.3814,0.5495,0.8119,0.109750242970146,0.154760574444281,-0.154760574444281,1.31099852817407
"138",2004-08-27,1.7114,1152.75,3.8,8.2765,41.6,9312,34.065,46.305,109.69,1.4216,0.5584,0.8326,0.075511628892461,0.152799870718457,-0.152799870718457,1.36447551910697
"139",2004-09-03,1.7035,1150.1,3.8,8.2766,41.575,9262,33.907,46.295,110.48,1.4463,0.5627,0.8292,0.0135509615480289,0.150837514655583,-0.150837514655583,1.38173525199369
"140",2004-09-10,1.6978,1145.85,3.8,8.2766,41.535,9277,33.925,46.2725,109.67,1.4378,0.5566,0.8156,-0.0164128607219486,0.15094218824618,-0.15094218824618,1.37944650130051
"141",2004-09-17,1.6901,1146.55,3.8,8.2765,41.285,9036,33.868,45.875,109.83,1.4331,0.5576,0.8205,-0.0435105639088203,0.15120464012809,-0.15120464012809,1.36297493925645
"142",2004-09-24,1.6909,1149,3.8,8.2765,41.375,9113,33.985,45.91,110.63,1.3997,0.5538,0.8147,0.00312354523480171,0.15071290043375,-0.15071290043375,1.32086750701994
"143",2004-10-01,1.6818,1148.9,3.8,8.2765,41.355,9137,33.94,45.9,110.54,1.3771,0.5561,0.8056,-0.00980399026731682,0.150683764246636,-0.150683764246636,1.28230409270368
"144",2004-10-08,1.6817,1148,3.8,8.2767,41.325,9084,33.845,45.815,109.53,1.3607,0.5574,0.8059,0.00744275705950849,0.151018738858119,-0.151018738858119,1.26449151076346
