"","date","residual","ub","lb"
"1",2001-12-28,0.260601512437175,0.183580594774109,-0.183580594774109
"2",2002-01-04,0.306197854763964,0.188142109025308,-0.188142109025308
"3",2002-01-11,0.294732331762703,0.191903535576733,-0.191903535576733
"4",2002-01-18,0.231337009188969,0.194233257696931,-0.194233257696931
"5",2002-01-25,0.262445385055396,0.196300017816507,-0.196300017816507
"6",2002-02-01,0.210558727231217,0.198103694726135,-0.198103694726135
"7",2002-02-08,0.246572961584721,0.200460895792702,-0.200460895792702
"8",2002-02-15,0.222421651888035,0.202075852590115,-0.202075852590115
"9",2002-02-22,0.234000311251442,0.204084369910197,-0.204084369910197
"10",2002-03-01,0.282186472180008,0.206525087223675,-0.206525087223675
"11",2002-03-08,0.227856540142062,0.208701920817403,-0.208701920817403
"12",2002-03-15,0.254595978531166,0.210978176659738,-0.210978176659738
"13",2002-03-22,0.363224874623213,0.215145950816765,-0.215145950816765
"14",2002-03-29,0.418018166445668,0.220718442545736,-0.220718442545736
"15",2002-04-05,0.349422182884547,0.224680623801433,-0.224680623801433
"16",2002-04-12,0.364590391050785,0.228915181158367,-0.228915181158367
"17",2002-04-19,0.314617427503513,0.232123937483893,-0.232123937483893
"18",2002-04-26,0.218859361263664,0.233903730630874,-0.233903730630874
"19",2002-05-03,0.207279493335578,0.235308400983622,-0.235308400983622
"20",2002-05-10,0.240500981120451,0.237198338794255,-0.237198338794255
"21",2002-05-17,0.24533856511436,0.239181368286205,-0.239181368286205
"22",2002-05-24,0.250579257618802,0.241097610750365,-0.241097610750365
"23",2002-05-31,0.275167199948739,0.243325066841135,-0.243325066841135
"24",2002-06-07,0.314793177904678,0.246028825649667,-0.246028825649667
"25",2002-06-14,0.247377876819602,0.247465443244222,-0.247465443244222
"26",2002-06-21,0.202504020481418,0.248486937569678,-0.248486937569678
"27",2002-06-28,0.126213987980524,0.248919504774912,-0.248919504774912
"28",2002-07-05,0.129119303811116,0.249318162036705,-0.249318162036705
"29",2002-07-12,-0.0165081634036939,0.249151440286354,-0.249151440286354
"30",2002-07-19,-0.0665120148692243,0.248981377419285,-0.248981377419285
"31",2002-07-26,-0.0880326759453676,0.248992587425848,-0.248992587425848
"32",2002-08-02,-0.15648144710905,0.249118087996115,-0.249118087996115
"33",2002-08-09,-0.0804421416155431,0.248775230148272,-0.248775230148272
"34",2002-08-16,-0.115267014764928,0.248738090162615,-0.248738090162615
"35",2002-08-23,-0.0936813772956719,0.248514712797711,-0.248514712797711
"36",2002-08-30,-0.109273832711904,0.248319345939136,-0.248319345939136
"37",2002-09-06,-0.131401889208074,0.248016393929376,-0.248016393929376
"38",2002-09-13,-0.00654751938791389,0.247558763995207,-0.247558763995207
"39",2002-09-20,-0.0215289549714678,0.246730867201161,-0.246730867201161
"40",2002-09-27,-0.041220462367362,0.245545071118351,-0.245545071118351
"41",2002-10-04,-0.0125485991889708,0.24440638656432,-0.24440638656432
"42",2002-10-11,0.0490196003472355,0.242593918585818,-0.242593918585818
"43",2002-10-18,0.0649240456334388,0.240589746344406,-0.240589746344406
"44",2002-10-25,0.00230244673293961,0.237873869716854,-0.237873869716854
"45",2002-11-01,-0.0508470397971848,0.233268236091397,-0.233268236091397
"46",2002-11-08,-0.0613290545610851,0.229353534007912,-0.229353534007912
"47",2002-11-15,-0.0668992636912764,0.225851435072911,-0.225851435072911
"48",2002-11-22,-0.016082855862454,0.22393008141147,-0.22393008141147
"49",2002-11-29,-0.0456949669512547,0.222036446696349,-0.222036446696349
"50",2002-12-06,-0.0448030131466472,0.21972840620906,-0.21972840620906
"51",2002-12-13,-0.150641116119319,0.217607293450077,-0.217607293450077
"52",2002-12-20,-0.169590839316599,0.216995864355678,-0.216995864355678
"53",2002-12-27,-0.236409942164559,0.216832011027698,-0.216832011027698
"54",2003-01-03,-0.152094489932428,0.216450349534893,-0.216450349534893
"55",2003-01-10,-0.0964004486677842,0.215658586423331,-0.215658586423331
"56",2003-01-17,-0.103801469721607,0.21518973755815,-0.21518973755815
"57",2003-01-24,-0.158025591475416,0.215243994636833,-0.215243994636833
"58",2003-01-31,-0.0961342049060745,0.214894335325582,-0.214894335325582
"59",2003-02-07,-0.0516810744996243,0.214288412593277,-0.214288412593277
"60",2003-02-14,0.00970637638574021,0.212658988474143,-0.212658988474143
"61",2003-02-21,-0.00417717166563178,0.210744811788813,-0.210744811788813
"62",2003-02-28,-0.0040279505076824,0.20939541539356,-0.20939541539356
"63",2003-03-07,0.014242922435958,0.206935604177253,-0.206935604177253
"64",2003-03-14,0.0871852555941145,0.205217359000267,-0.205217359000267
"65",2003-03-21,0.146706275236814,0.20434124133325,-0.20434124133325
"66",2003-03-28,0.164711740591051,0.203766690336714,-0.203766690336714
"67",2003-04-04,0.196719886539945,0.203969892663427,-0.203969892663427
"68",2003-04-11,0.244637476969836,0.204672137856507,-0.204672137856507
"69",2003-04-18,0.210920762342411,0.205331184318646,-0.205331184318646
"70",2003-04-25,0.284272815168904,0.206754879170285,-0.206754879170285
"71",2003-05-02,0.274557057146967,0.208121561709441,-0.208121561709441
"72",2003-05-09,0.155505925882271,0.20841169516014,-0.20841169516014
"73",2003-05-16,0.0979610206110724,0.208504959046836,-0.208504959046836
"74",2003-05-23,0.124446022366955,0.208377522844135,-0.208377522844135
"75",2003-05-30,0.190668353290798,0.208262723999588,-0.208262723999588
"76",2003-06-06,0.165375258107264,0.208572722603938,-0.208572722603938
