"","date","SNEER","KRW","MYR","CNY","THB","IDR","TWD","INR","JPY","EUR","AUD","GBP","SGD"
"2007-06-15",2007-06-15,103.04,928.7,3.4607,7.6283,34.645,9046,33.142,40.9,123.44,1.3388,0.8422,1.9761,1.5382
"2007-06-22",2007-06-22,103.05,928.1,3.455,7.6229,34.592,9015,32.757,40.755,123.89,1.347,0.8473,1.9994,1.5387
"2007-06-29",2007-06-29,103.2,923.9,3.4545,7.6151,34.535,9045,32.866,40.7225,123.17,1.3541,0.8494,2.0087,1.5303
"2007-07-06",2007-07-06,103.66,919.55,3.448,7.6038,34.032,9033,32.778,40.4375,123.34,1.3627,0.8582,2.0108,1.5203
"2007-07-13",2007-07-13,103.78,916.85,3.4465,7.5713,33.242,9025,32.796,40.4225,121.93,1.3782,0.8712,2.0343,1.5156
"2007-07-20",2007-07-20,103.63,914.95,3.41,7.5689,33.64,9064,32.798,40.31,121.28,1.3827,0.8803,2.0561,1.5117
"2007-07-27",2007-07-27,103.89,921.75,3.46,7.5611,33.725,9225,32.881,40.53,118.63,1.3636,0.8519,2.0242,1.5162
"2007-08-03",2007-08-03,103.79,922.83,3.461,7.5614,33.845,9276,32.873,40.35,118.06,1.3773,0.8548,2.041,1.5171
"2007-08-10",2007-08-10,103.91,931.9,3.476,7.5794,34.083,9343,32.965,40.6425,118.4,1.3693,0.8445,2.0233,1.5209
"2007-08-17",2007-08-17,103.66,950.5,3.5125,7.5975,34.575,9480,32.948,41.3162,114.36,1.3475,0.7977,1.9812,1.5282
"2007-08-24",2007-08-24,103.9,941.68,3.487,7.5681,34.39,9405,32.986,41.0975,116.45,1.3675,0.8273,2.0143,1.5205
"2007-08-31",2007-08-31,103.89,938.3,3.5015,7.545,34.315,9395,32.999,40.93,115.77,1.363,0.8186,2.0171,1.5255
"2007-09-07",2007-09-07,103.67,937.95,3.5045,7.5378,34.27,9400,33.053,40.6905,113.38,1.3768,0.8266,2.0287,1.5253
"2007-09-14",2007-09-14,103.84,928.3,3.4825,7.5158,34.272,9383,33.08,40.4575,115.37,1.3875,0.842,2.0074,1.5127
"2007-09-21",2007-09-21,103.99,921.05,3.445,7.5036,34.242,9184,32.96,39.9025,115.5,1.4091,0.8667,2.0203,1.5054
"2007-09-28",2007-09-28,104.34,915.28,3.409,7.5105,34.265,9150,32.669,39.845,114.81,1.4267,0.8879,2.0473,1.4852
"2007-10-05",2007-10-05,105.22,916.65,3.4035,7.5105,34.235,9105,32.598,39.4938,116.97,1.4136,0.8975,2.0422,1.4723
"2007-10-12",2007-10-12,105.92,918.3,3.37,7.5104,34.177,9105,32.592,39.3675,117.61,1.4178,0.9046,2.0361,1.4633
"2007-10-19",2007-10-19,106.04,915.85,3.3615,7.508,34.167,9094,32.581,39.7325,114.52,1.4301,0.8904,2.0518,1.4631
"2007-10-26",2007-10-26,106.03,910,3.3495,7.4877,34.11,9118,32.457,39.452,114.19,1.4393,0.9184,2.0523,1.4526
"2007-11-02",2007-11-02,106.29,907.1,3.345,7.4552,34.002,9138,32.406,39.3165,114.86,1.4504,0.9233,2.0893,1.4491
"2007-11-09",2007-11-09,106.33,906.75,3.322,7.4119,33.915,9129,32.237,39.2775,110.69,1.4678,0.9117,2.0903,1.442
"2007-11-16",2007-11-16,106.17,917.4,3.3785,7.4239,33.865,9330,32.337,39.325,111.09,1.4662,0.8929,2.0547,1.4511
"2007-11-23",2007-11-23,106.37,930.65,3.3605,7.4054,33.825,9367,32.326,39.7015,108.29,1.4837,0.8778,2.0628,1.4415
"2007-11-30",2007-11-30,106.51,921.17,3.3585,7.3919,33.853,9372,32.258,39.5987,111.24,1.4633,0.8844,2.0563,1.4484
"2007-12-07",2007-12-07,106.34,919.22,3.3242,7.4014,33.733,9270,32.315,39.4075,111.69,1.4658,0.8761,2.0304,1.4406
"2007-12-14",2007-12-14,106.58,930,3.312,7.3713,33.606,9324,32.383,39.3475,113.28,1.4429,0.8607,2.0173,1.4512
"2007-12-21",2007-12-21,106.16,940.75,3.348,7.3678,33.695,9433,32.488,39.4962,114.05,1.4382,0.8674,1.9834,1.455
"2007-12-28",2007-12-28,106.58,936.13,3.3185,7.3041,33.715,9412,32.505,39.4312,112.29,1.4723,0.8763,1.9964,1.446
"2008-01-04",2008-01-04,106.87,938.45,3.284,7.2741,33.46,9422,32.441,39.3338,108.6,1.4743,0.8722,1.974,1.4337
"2008-01-11",2008-01-11,106.85,937.6,3.2595,7.2621,33.157,9433,32.469,39.295,108.84,1.4776,0.8909,1.9566,1.4338
"2008-01-18",2008-01-18,106.62,942.75,3.2635,7.2425,33.052,9442,32.314,39.305,106.87,1.4621,0.8792,1.9554,1.4388
"2008-01-25",2008-01-25,106.43,946.45,3.2413,7.2103,32.94,9329,32.296,39.3645,106.73,1.4681,0.8797,1.9831,1.4243
"2008-02-01",2008-02-01,107.08,944.2,3.231,7.1862,32.985,9195,32.051,39.3526,106.49,1.4802,0.9043,1.9651,1.4137
"2008-02-08",2008-02-08,107.17,943.15,3.2335,7.184,32.915,9238,32.002,39.6265,107.3,1.4504,0.8956,1.9459,1.4185
"2008-02-15",2008-02-15,107.24,945.2,3.2217,7.1825,32.532,9165,31.735,39.6779,107.82,1.4682,0.9091,1.9612,1.4127
"2008-02-22",2008-02-22,107.29,948.55,3.217,7.1418,32.405,9174,31.322,40.05,107.17,1.4827,0.9241,1.9669,1.4061
"2008-02-29",2008-02-29,107.4,939,3.1944,7.1108,31.93,9071,30.91,40.0141,103.74,1.5179,0.9309,1.9891,1.3954
"2008-03-07",2008-03-07,107.42,957.6,3.1675,7.1111,31.28,9060,30.721,40.535,102.67,1.5355,0.9268,2.0134,1.3855
"2008-03-14",2008-03-14,107.6,997.35,3.1625,7.0941,31.36,9255,30.74,40.4275,99.09,1.5674,0.9374,2.0202,1.3794
"2008-03-21",2008-03-21,107.44,1003.15,3.181,7.0545,31.28,9195,30.518,40.4275,99.58,1.5432,0.9021,1.9818,1.3863
"2008-03-28",2008-03-28,107.57,992.97,3.197,7.0122,31.43,9204,30.389,39.885,99.23,1.5796,0.9175,1.9944,1.3807
"2008-04-04",2008-04-04,107.75,973.75,3.193,7.0158,31.665,9220,30.415,39.955,101.47,1.5737,0.9229,1.9933,1.3804
"2008-04-11",2008-04-11,108.37,975.65,3.152,7.0099,31.565,9189,30.302,39.955,100.96,1.5808,0.9279,1.9691,1.3572
"2008-04-18",2008-04-18,109.54,1000.58,3.142,6.9936,31.51,9190,30.28,39.765,103.67,1.5818,0.9348,1.9979,1.3554
"2008-04-25",2008-04-25,109.79,995.84,3.1585,7.0096,31.705,9230,30.336,40.13,104.43,1.563,0.9334,1.9858,1.3616
"2008-05-02",2008-05-02,109.72,1009.55,3.164,6.9875,31.72,9235,30.447,40.655,105.4,1.5424,0.9347,1.9717,1.3637
"2008-05-09",2008-05-09,109.77,1044.58,3.192,6.9918,32,9250,30.643,41.6,102.87,1.5482,0.9436,1.9539,1.3637
"2008-05-16",2008-05-16,109.58,1040.95,3.2375,6.9891,32.382,9290,30.653,42.5213,104.05,1.5577,0.9557,1.9571,1.3675
"2008-05-23",2008-05-23,109.96,1047.45,3.2135,6.9417,32.055,9335,30.494,42.69,103.38,1.5762,0.9592,1.9798,1.3584
"2008-05-30",2008-05-30,110.04,1030.05,3.241,6.9421,32.49,9315,30.4,42.4575,105.52,1.5554,0.956,1.9823,1.3622
"2008-06-06",2008-06-06,110.15,1023.55,3.26,6.9231,33.11,9324,30.323,42.665,104.93,1.5778,0.9626,1.9708,1.3639
"2008-06-13",2008-06-13,110.02,1041.4,3.276,6.9022,33.19,9319,30.438,42.9413,108.19,1.538,0.9389,1.9476,1.3802
"2008-06-20",2008-06-20,110.26,1028.13,3.258,6.8802,33.35,9260,30.378,42.925,107.34,1.5607,0.9534,1.9761,1.3646
"2008-06-27",2008-06-27,110.34,1041.55,3.2636,6.8621,33.52,9213,30.377,42.88,106.14,1.5794,0.961,1.995,1.363
"2008-07-04",2008-07-04,110.48,1050.35,3.2675,6.8589,33.51,9215,30.396,43.155,106.81,1.5706,0.9635,1.9823,1.3619
"2008-07-11",2008-07-11,110.38,1002.7,3.2425,6.834,33.66,9158,30.385,42.87,106.28,1.5938,0.9663,1.9888,1.3554
"2008-07-18",2008-07-18,110.59,1013.85,3.2425,6.8169,33.32,9148,30.356,42.785,106.97,1.5847,0.9702,1.9989,1.3527
"2008-07-25",2008-07-25,110.43,1009.25,3.249,6.8188,33.45,9133,30.403,42.265,107.84,1.5709,0.9564,1.9916,1.3603
"2008-08-01",2008-08-01,110.04,1014.5,3.2635,6.8432,33.52,9093,30.712,42.3525,107.71,1.5564,0.9292,1.975,1.3724
"2008-08-08",2008-08-08,109.53,1027.7,3.3012,6.8582,33.68,9165,31.135,42.0637,110.18,1.5005,0.8887,1.9212,1.4054
"2008-08-15",2008-08-15,108.73,1040.85,3.3495,6.8732,33.84,9186,31.344,42.0637,110.54,1.4687,0.8662,1.8662,1.4183
"2008-08-22",2008-08-22,108.83,1062.55,3.344,6.834,33.96,9151,31.368,43.425,110.08,1.4793,0.8665,1.8527,1.4124
"2008-08-29",2008-08-29,108.79,1088.95,3.394,6.8397,34.22,9153,31.552,43.9375,108.8,1.4673,0.8578,1.8211,1.4159
"2008-09-05",2008-09-05,108.65,1117.95,3.4595,6.8395,34.68,9364,31.891,44.665,107.73,1.4267,0.8159,1.7661,1.4358
"2008-09-12",2008-09-12,109.03,1108.85,3.4525,6.8442,34.69,9450,32.052,45.715,107.95,1.4224,0.8237,1.7942,1.4332
"2008-09-19",2008-09-19,108.81,1139.4,3.459,6.8378,34.145,9370,32.172,45.83,107.45,1.4466,0.8341,1.8318,1.4286
"2008-09-26",2008-09-26,109.01,1161.3,3.435,6.843,33.905,9385,32.062,46.5475,106.01,1.4614,0.831,1.8445,1.4279
"2008-10-03",2008-10-03,108.93,1230.05,3.4685,6.8473,34.135,9385,32.19,47.0625,105.32,1.3772,0.7741,1.7714,1.4503
"2008-10-10",2008-10-10,107.98,1307.6,3.5083,6.836,34.36,9865,32.44,48.47,100.67,1.3409,0.6432,1.7043,1.4819
"2008-10-17",2008-10-17,107.82,1333.9,3.527,6.8332,34.21,9808,32.571,48.8825,101.69,1.341,0.689,1.7281,1.4794
"2008-10-24",2008-10-24,107.51,1421.5,3.5815,6.8438,34.66,10195,33.457,49.9825,94.32,1.2623,0.6225,1.5897,1.508
"2008-10-31",2008-10-31,108.54,1290.5,3.5485,6.8388,35.04,11050,32.976,49.4575,98.47,1.2726,0.6678,1.6076,1.4836
"2008-11-07",2008-11-07,108.97,1328.7,3.5525,6.8257,34.95,11150,32.819,47.6625,98.24,1.2718,0.6741,1.5643,1.4974
"2008-11-14",2008-11-14,108.1,1399.95,3.5955,6.825,34.94,11755,33.066,49.01,97.14,1.2605,0.6481,1.474,1.5179
"2008-11-21",2008-11-21,107.42,1495.25,3.6205,6.8311,35.25,12400,33.384,50.02,95.96,1.2587,0.6324,1.4925,1.5282
"2008-11-28",2008-11-28,108.04,1468.75,3.6235,6.8347,35.475,12360,33.289,50.1075,95.53,1.2691,0.6553,1.5377,1.5131
"2008-12-05",2008-12-05,107.43,1475.6,3.6345,6.8812,35.7,11750,33.553,49.6,92.84,1.2718,0.6464,1.4685,1.5235
"2008-12-12",2008-12-12,107.71,1372.35,3.579,6.8434,35.03,11125,33.303,48.5775,91.21,1.3369,0.6644,1.4944,1.4902
"2008-12-19",2008-12-19,108.35,1289.35,3.4705,6.8458,34.5,10978,32.526,47.255,89.32,1.3912,0.6802,1.492,1.4571
"2008-12-26",2008-12-26,109.36,1299.5,3.4795,6.8413,34.98,11144,33.007,48.4438,90.82,1.4028,0.6838,1.458,1.4462
"2009-01-02",2009-01-02,109.53,1322.1,3.466,6.83,34.884,11015,32.818,48.7525,91.84,1.3921,0.7112,1.4548,1.4577
"2009-01-09",2009-01-09,107.89,1342.75,3.5405,6.8358,34.84,10975,33.138,48.255,90.4,1.3476,0.7033,1.5164,1.4845
"2009-01-16",2009-01-16,107.61,1358.2,3.5763,6.8376,34.88,11143,33.355,48.7975,90.72,1.3267,0.6733,1.4733,1.4896
"2009-01-23",2009-01-23,107.6,1390.7,3.6265,6.8491,34.95,11350,33.6,49.255,88.75,1.2975,0.6539,1.3804,1.5034
"2009-01-30",2009-01-30,107.28,1379.6,3.607,6.8519,34.97,11375,33.685,48.875,89.92,1.2813,0.6375,1.454,1.5098
"2009-02-06",2009-02-06,107.5,1383.55,3.5965,6.8349,35.015,11750,33.706,48.6913,91.9,1.294,0.6753,1.4787,1.4948
"2009-02-13",2009-02-13,107.78,1404.35,3.605,6.8336,35.155,11866,34.039,48.68,91.93,1.2862,0.6568,1.4355,1.5091
"2009-02-20",2009-02-20,107.54,1506.13,3.678,6.8372,35.705,12100,34.798,49.77,93.35,1.2826,0.6454,1.4433,1.5308
"2009-02-27",2009-02-27,107.82,1534.35,3.7044,6.84,36.19,12000,34.933,51.1612,97.58,1.2669,0.639,1.4318,1.5469
"2009-03-06",2009-03-06,107.43,1550.45,3.7175,6.8398,35.994,12023,34.757,51.71,98.26,1.2653,0.6405,1.4094,1.5454
"2009-03-13",2009-03-13,107.71,1483.05,3.7055,6.8382,35.95,11988,34.483,51.515,97.95,1.2928,0.6582,1.4002,1.5411
"2009-03-20",2009-03-20,107.42,1412.25,3.645,6.8278,35.345,11815,33.782,50.64,95.94,1.3582,0.6869,1.4465,1.5162
"2009-03-27",2009-03-27,107.41,1348.18,3.611,6.8325,35.405,11497,33.768,50.64,97.86,1.3287,0.6942,1.432,1.5146
"2009-04-03",2009-04-03,107.42,1340.9,3.5805,6.8351,35.272,11481,33.26,50.64,100.32,1.3486,0.7151,1.4836,1.505
"2009-04-10",2009-04-10,107.43,1332.7,3.616,6.8337,35.435,11310,33.783,50.64,100.25,1.3189,0.7196,1.4673,1.5157
"2009-04-17",2009-04-17,107.7,1331.55,3.6165,6.8325,35.475,10725,33.81,49.865,99.16,1.3044,0.7225,1.4797,1.5012
"2009-04-24",2009-04-24,107.98,1343.05,3.5823,6.8272,35.38,10810,33.696,49.8112,97.17,1.3242,0.7232,1.4678,1.4903
"2009-05-01",2009-05-01,108.25,1283,3.5615,6.8272,35.29,10630,32.92,49.8112,99.12,1.3273,0.7306,1.4921,1.4815
"2009-05-08",2009-05-08,108.63,1246.9,3.5211,6.8217,34.732,10376,33.016,49.285,98.47,1.3634,0.7686,1.5234,1.4593
"2009-05-15",2009-05-15,108.55,1257,3.5498,6.826,34.58,10413,32.92,49.395,95.21,1.3495,0.7491,1.518,1.472
"2009-05-22",2009-05-22,108.29,1247.68,3.4923,6.8232,34.34,10290,32.664,47.1313,94.78,1.3998,0.7827,1.5934,1.442
"2009-05-29",2009-05-29,108.53,1255.25,3.4945,6.8291,34.32,10295,32.625,47.0913,95.34,1.4158,0.8011,1.619,1.4441
"2009-06-05",2009-06-05,108.46,1243.15,3.4955,6.8331,34.22,9930,32.59,47.105,98.64,1.3968,0.7932,1.5981,1.4566
"2009-06-12",2009-06-12,108.21,1254.03,3.504,6.8352,34.105,10068,32.786,47.6075,98.44,1.4016,0.8124,1.6443,1.4501
"2009-06-19",2009-06-19,108.18,1268.4,3.5371,6.8363,34.105,10310,32.866,48.085,96.27,1.3937,0.806,1.6494,1.4548
"2009-06-26",2009-06-26,108.14,1284.25,3.5321,6.834,34.07,10230,32.917,48.115,95.19,1.4056,0.8079,1.6525,1.4544
"2009-07-03",2009-07-03,108.3,1265.9,3.5265,6.8321,34.092,10193,32.877,47.89,96.04,1.398,0.7969,1.6333,1.4533
"2009-07-10",2009-07-10,107.88,1282.5,3.5778,6.8327,34.063,10180,33.044,49.005,92.55,1.3936,0.7788,1.6211,1.4623
"2009-07-17",2009-07-17,107.85,1259.3,3.5725,6.8317,34.055,10163,32.946,48.735,94.2,1.4102,0.8024,1.6336,1.4508
"2009-07-24",2009-07-24,108.46,1249.55,3.532,6.8316,33.975,9990,32.786,48.2275,94.79,1.4202,0.8172,1.6426,1.44
"2009-07-31",2009-07-31,108.38,1228.43,3.5225,6.8321,34.03,9928,32.807,47.935,94.68,1.4257,0.8359,1.6713,1.4392
"2009-08-07",2009-08-07,108.29,1224.9,3.5005,6.8319,33.995,9900,32.779,47.835,97.57,1.4183,0.8372,1.6684,1.4407
"2009-08-14",2009-08-14,108.14,1239.13,3.518,6.8344,34.035,9939,32.891,48.2475,94.94,1.4203,0.8329,1.6543,1.4433
"2009-08-21",2009-08-21,108,1249.85,3.5195,6.8313,34.015,10018,32.898,48.605,94.38,1.4326,0.8348,1.6508,1.4405
"2009-08-28",2009-08-28,108.23,1244.25,3.5225,6.8301,34.015,10053,32.917,48.6625,93.6,1.4303,0.8411,1.627,1.4421
"2009-09-04",2009-09-04,108.15,1241.2,3.5255,6.83,34.075,10125,32.899,48.8925,93.01,1.4297,0.8507,1.6392,1.4378
"2009-09-11",2009-09-11,108.54,1221.75,3.4928,6.829,33.95,9918,32.622,48.485,90.71,1.4571,0.8634,1.6657,1.4217
"2009-09-18",2009-09-18,108.58,1207.8,3.4788,6.8278,33.705,9705,32.444,48.1425,91.29,1.4712,0.8675,1.6271,1.4149
"2009-09-25",2009-09-25,108.6,1186,3.47,6.8286,33.565,9658,32.425,47.9862,89.64,1.4689,0.868,1.5951,1.4162
"2009-10-02",2009-10-02,108.48,1174.3,3.479,6.8264,33.485,9640,32.285,47.9862,89.81,1.4576,0.8652,1.5946,1.4161
"2009-10-09",2009-10-09,108.91,1164.38,3.3983,6.8255,33.325,9458,32.233,46.4175,89.79,1.4732,0.9038,1.5844,1.3959
"2009-10-16",2009-10-16,109.09,1164,3.371,6.8268,33.425,9398,32.26,46.3075,90.89,1.4905,0.9165,1.6356,1.3924
"2009-10-23",2009-10-23,109.07,1181.25,3.3825,6.8286,33.465,9435,32.393,46.52,92.06,1.5008,0.9224,1.6306,1.395
"2009-10-30",2009-10-30,109.23,1182.05,3.4125,6.8275,33.455,9585,32.525,46.975,90.09,1.4719,0.8997,1.6453,1.4004
"2009-11-06",2009-11-06,109.2,1167.45,3.4,6.8274,33.362,9455,32.499,46.815,89.88,1.4847,0.9189,1.6612,1.3928
"2009-11-13",2009-11-13,109.22,1160.33,3.376,6.8263,33.237,9375,32.199,46.3425,89.66,1.4903,0.933,1.6676,1.3858
"2009-11-20",2009-11-20,109.18,1159.05,3.3855,6.8279,33.24,9500,32.333,46.635,88.89,1.4862,0.9147,1.6503,1.3888
"2009-11-27",2009-11-27,109.28,1175.35,3.391,6.8285,33.237,9435,32.315,46.6387,86.53,1.4988,0.9063,1.6501,1.3882
"2009-12-04",2009-12-04,109.24,1152.93,3.381,6.827,33.222,9413,32.165,46.2925,90.56,1.4858,0.9147,1.6474,1.3889
"2009-12-11",2009-12-11,109.22,1164.05,3.3985,6.8277,33.09,9450,32.161,46.545,89.1,1.4615,0.9127,1.6262,1.3917
"2009-12-18",2009-12-18,109.28,1176,3.4375,6.8281,33.16,9505,32.371,46.725,90.5,1.4338,0.8902,1.6161,1.4028
"2009-12-25",2009-12-25,109.16,1174.6,3.429,6.8271,33.35,9480,32.247,46.725,91.3,1.4411,0.8842,1.5966,1.4066
"2010-01-01",2010-01-01,109.24,1174.6,3.424,6.8271,33.34,9403,31.974,46.62,93.04,1.4324,0.898,1.6151,1.4038
"2010-01-08",2010-01-08,109.29,1130.75,3.376,6.8276,33.107,9220,31.873,45.7706,92.66,1.4409,0.9248,1.6023,1.3945
"2010-01-15",2010-01-15,109.28,1123.08,3.3395,6.827,32.875,9203,31.795,45.775,90.77,1.4387,0.9228,1.6264,1.3908
"2010-01-22",2010-01-22,109.14,1150.85,3.3965,6.827,33.022,9350,31.97,46.155,89.82,1.4139,0.9007,1.6113,1.4046
"2010-01-29",2010-01-29,109.03,1161.65,3.4098,6.8269,33.188,9353,31.941,46.1782,90.27,1.3863,0.8838,1.5986,1.4073
"2010-02-05",2010-02-05,108.71,1169.45,3.444,6.8265,33.162,9410,32.066,46.7425,89.25,1.3678,0.8684,1.5641,1.4223
"2010-02-12",2010-02-12,108.72,1151.4,3.4176,6.8334,33.19,9343,32.063,46.7425,89.96,1.3632,0.8878,1.5701,1.4117
"2010-02-19",2010-02-19,109.27,1160.5,3.4135,6.8334,33.09,9343,32.089,46.3056,91.52,1.3613,0.8988,1.5473,1.4118
"2010-02-26",2010-02-26,109.3,1159.85,3.4028,6.8261,33.06,9343,32.072,46.085,88.97,1.3631,0.8954,1.5238,1.4064
"2010-03-05",2010-03-05,109.38,1140.3,3.364,6.8265,32.678,9235,31.918,45.615,90.28,1.3626,0.9077,1.5137,1.4017
"2010-03-12",2010-03-12,109.39,1128.2,3.307,6.8256,32.54,9152,31.748,45.445,90.56,1.3769,0.9152,1.5204,1.3942
"2010-03-19",2010-03-19,109.41,1132.8,3.3035,6.8266,32.31,9108,31.743,45.4966,90.55,1.353,0.9154,1.5013,1.3986
"2010-03-26",2010-03-26,109.3,1138.8,3.307,6.8271,32.4,9120,31.876,45.24,92.52,1.341,0.9041,1.4898,1.4036
"2010-04-02",2010-04-02,109.42,1125.85,3.248,6.8257,32.35,9055,31.727,45.24,94.61,1.3504,0.9194,1.5209,1.4004
"2010-04-09",2010-04-09,109.39,1118.15,3.1898,6.8236,32.24,9032,31.553,44.2938,93.18,1.35,0.9332,1.537,1.3898
"2010-04-16",2010-04-16,110.09,1110.23,3.1905,6.8255,32.25,9008,31.37,44.33,92.17,1.3503,0.9243,1.5363,1.3756
"2010-04-23",2010-04-23,110.88,1108.85,3.1916,6.8274,32.215,9012,31.332,44.4363,93.97,1.3384,0.9278,1.5377,1.3704
"2010-04-30",2010-04-30,111.42,1108.3,3.1838,6.8253,32.395,9010,31.339,44.365,93.85,1.3294,0.9243,1.5274,1.3707
"2010-05-07",2010-05-07,111.1,1155.45,3.2735,6.8258,32.27,9216,31.709,45.4775,91.59,1.2755,0.888,1.4804,1.3959
"2010-05-14",2010-05-14,111.49,1130.93,3.1925,6.8266,32.37,9100,31.653,45.205,92.47,1.2358,0.8859,1.4536,1.388
"2010-05-21",2010-05-21,111.11,1228.5,3.3205,6.8278,32.4,9281,32.128,46.9244,90,1.257,0.8318,1.446,1.4057
"2010-05-28",2010-05-28,110.94,1194.6,3.293,6.8315,32.56,9210,31.96,46.355,91.06,1.2273,0.8474,1.4458,1.4051
"2010-06-04",2010-06-04,111.11,1201.8,3.275,6.8288,32.62,9190,32.19,46.845,91.9,1.1967,0.8234,1.4454,1.4133
"2010-06-11",2010-06-11,111.16,1246.1,3.2845,6.833,32.45,9200,32.371,46.845,91.65,1.2112,0.8503,1.4552,1.4018
"2010-06-18",2010-06-18,111.66,1202.65,3.251,6.8261,32.41,9103,32.15,46.1744,90.71,1.2388,0.872,1.4824,1.3705
"2010-06-25",2010-06-25,111.59,1215.19,3.253,6.7921,32.39,9060,32.04,46.29,89.23,1.2369,0.8741,1.5063,1.3868
"2010-07-02",2010-07-02,110.98,1228.75,3.2245,6.7716,32.42,9061,32.25,46.7856,87.75,1.2566,0.8416,1.5195,1.3918
"2010-07-09",2010-07-09,110.9,1195.85,3.1985,6.773,32.27,9048,32.048,46.6644,88.62,1.2641,0.8776,1.5064,1.3815
"2010-07-16",2010-07-16,111.35,1203.39,3.208,6.7747,32.26,9042,32.109,46.7725,86.57,1.293,0.8689,1.5301,1.3765
"2010-07-23",2010-07-23,111.34,1199.15,3.2,6.7799,32.23,9040,32.108,46.945,87.46,1.2909,0.8957,1.5425,1.3703
"2010-07-30",2010-07-30,111.75,1182.75,3.182,6.7745,32.24,8949,31.974,46.4075,86.47,1.3052,0.9042,1.5689,1.3603
"2010-08-06",2010-08-06,111.83,1161.9,3.1483,6.7686,32.025,8940,31.738,46.16,85.51,1.328,0.9183,1.5942,1.3465
"2010-08-13",2010-08-13,111.6,1183.7,3.1675,6.7962,31.9,8978,31.899,46.765,86.2,1.2754,0.8929,1.5592,1.3629
"2010-08-20",2010-08-20,111.94,1183.13,3.1375,6.7905,31.525,8973,31.916,46.675,85.62,1.2712,0.8939,1.5534,1.3562
"2010-08-27",2010-08-27,111.98,1196.76,3.145,6.798,31.325,9016,32.002,46.8875,85.23,1.2763,0.8989,1.5529,1.3531
"2010-09-03",2010-09-03,112.25,1175.1,3.1205,6.8035,31.17,9004,31.933,46.64,84.31,1.2896,0.9166,1.5452,1.3433
"2010-09-10",2010-09-10,112.37,1165.85,3.1055,6.7696,30.785,8963,31.855,46.64,84.15,1.2679,0.9266,1.5358,1.34
"2010-09-17",2010-09-17,112.51,1160.7,3.1013,6.7251,30.745,8973,31.681,45.84,85.86,1.305,0.9363,1.5632,1.3363
"2010-09-24",2010-09-24,112.55,1155.25,3.0911,6.69,30.67,8958,31.495,45.255,84.21,1.3492,0.9592,1.5826,1.322
"2010-10-01",2010-10-01,112.62,1130.37,3.0869,6.685,30.205,8925,31.14,44.48,83.22,1.3791,0.9724,1.5824,1.3127
"2010-10-08",2010-10-08,112.64,1120.25,3.1138,6.673,30.1,8935,31.007,44.435,81.93,1.3939,0.985,1.596,1.3066
"2010-10-15",2010-10-15,112.81,1111.45,3.0821,6.643,29.825,8926,30.686,44.105,81.45,1.3977,0.9907,1.5992,1.2958
"2010-10-22",2010-10-22,112.96,1123.15,3.1138,6.6565,29.935,8938,30.861,44.59,81.38,1.3954,0.9828,1.5682,1.2967
"2010-10-29",2010-10-29,113.41,1125.25,3.1115,6.674,29.97,8940,30.662,44.4275,80.4,1.3947,0.9835,1.6038,1.2936
"2010-11-05",2010-11-05,113.71,1107.32,3.085,6.6625,29.63,8908,30.215,44.215,81.26,1.4032,1.0159,1.6182,1.2855
"2010-11-12",2010-11-12,113.87,1127.77,3.117,6.641,29.805,8926,30.345,44.83,82.53,1.3691,0.9847,1.6114,1.2976
"2010-11-19",2010-11-19,113.77,1133.73,3.121,6.638,29.94,8934,30.318,45.29,83.55,1.3673,0.9866,1.5979,1.2958
"2010-11-26",2010-11-26,113.5,1159.73,3.163,6.6562,30.18,9008,30.458,45.855,84.1,1.3242,0.9645,1.5592,1.3194
"2010-12-03",2010-12-03,113.66,1138.75,3.144,6.661,30.06,9020,30.517,45.105,82.53,1.3414,0.9931,1.5778,1.3027
"2010-12-10",2010-12-10,113.57,1143.48,3.135,6.6496,29.983,9026,30.061,45.0575,83.95,1.3226,0.9853,1.5802,1.3071
"2010-12-17",2010-12-17,113.53,1152.55,3.1285,6.659,30.125,9036,29.84,45.0575,83.98,1.3188,0.9882,1.5533,1.3139
"2010-12-24",2010-12-24,113.63,1150.67,3.093,6.6265,30.175,9036,29.876,45.1225,82.88,1.3122,1.0045,1.5444,1.2989
"2010-12-31",2010-12-31,114.27,1126,3.093,6.5933,30.06,9013,29.351,44.705,81.12,1.3384,1.0233,1.5612,1.2834
"2011-01-07",2011-01-07,114.44,1122.17,3.0696,6.6311,30.395,9030,29.546,45.385,83.15,1.2907,0.9959,1.5548,1.2941
"2011-01-14",2011-01-14,114.51,1114.4,3.0591,6.5895,30.435,9054,29.571,45.365,82.87,1.3388,0.9888,1.587,1.2879
"2011-01-21",2011-01-21,114.54,1124.15,3.0595,6.583,30.635,9064,29.191,45.62,82.57,1.3621,0.9898,1.6,1.2836
"2011-01-28",2011-01-28,114.77,1113.82,3.0555,6.585,31.05,9030,29.407,45.7563,82.12,1.3611,0.994,1.586,1.2852
"2011-02-04",2011-02-04,114.8,1103.25,3.0555,6.5838,30.85,8995,29,45.6,82.18,1.3581,1.0138,1.6111,1.275
"2011-02-11",2011-02-11,114.89,1128.6,3.0545,6.5936,30.845,8936,29.197,45.685,83.43,1.3554,1.0021,1.6007,1.2828
"2011-02-18",2011-02-18,114.97,1112.13,3.0335,6.5774,30.553,8860,29.031,45.21,83.18,1.3693,1.0147,1.6253,1.2737
